Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
784,0.0,0.0,1.419784229560604,1.419784229560604,0.01225407846655099,0.006127039233275495,12.504917957768665,0.05354302595277305,65.44771896302869,77.95263692079736,0.3337742859115974,0.28023125995882436,37.15784364458369,0.09520997233216143,84.50795277740515,134.2258848176343,0.31174567668424036,0.21653570435207892,4.238320024582473,0.003929567774833335,127.84405602945523,170.52781925047296,0.12246046677810635,0.118530899003273,8.061294233649969,0.00679458796286997,169.9584056142161,178.01969984786606,0.150046689114878,0.14325210115200804,0.83203125
785,0.0,0.0,1.4929591001694926,1.4929591001694926,0.012613250224144614,0.006306625112072307,9.982328807624677,0.04348554705934737,61.3554677551753,71.33779656279998,0.310765470595629,0.26727992353628166,44.10538210704823,0.10843937291895879,82.63469910794687,129.1891293300044,0.31160856734660713,0.20316919442764833,1.0072023792649216,0.0008808495823317057,140.01277305307423,189.77326108272462,0.12332912333930339,0.12244827375697168,0.3610940741938214,0.00025621110948836163,174.27087119301828,174.6319652672121,0.12390856779673796,0.1236523566872496,0.84765625
786,0.0,0.0,1.4425450843639245,1.4425450843639245,0.01371956444805181,0.006859782224025905,18.455254935463067,0.10078788857279258,58.52377112874125,76.97902606420432,0.42039806702927285,0.31961017845648027,49.26109239454231,0.1418328090993295,75.19451617812238,130.46550032591446,0.3583332750855378,0.21650046598620834,3.966306441028913,0.002210286076540223,105.16953761973664,151.2189735692977,0.06081764991320212,0.058607363836661895,0.0,0.0,194.46473203771382,194.46473203771382,0.1155930693684764,0.1155930693684764,0.861328125
787,0.0,0.0,1.528821718140155,1.528821718140155,0.012798628699814242,0.006399314349907121,20.710146187811244,0.09549242190860707,61.73339456413028,82.44354075194153,0.3801389572883489,0.2846465353797418,43.38342030118737,0.10214636487227989,87.736156720954,138.27344507305457,0.3087213516919526,0.20657498681967265,12.94504194418815,0.009313067996636407,122.7011251865513,191.52535612727817,0.09758809460936897,0.08827502661273257,4.339636381442954,0.00290920170596353,144.2214992360454,148.56113561748836,0.09959228635523822,0.09668308464927469,0.869140625
788,0.0,0.0,1.621548170503988,1.621548170503988,0.01445367758956389,0.007226838794781945,13.756978046461827,0.06274843273342581,61.8973414773588,75.65431952382063,0.3450750567167255,0.28232662398329966,58.513097946973225,0.15483717090597635,90.42725138267986,156.45748264127874,0.39412547161407374,0.2392883007080974,6.9586507556389785,0.005936078941969387,182.72024589979603,267.54509044545017,0.16180563498748615,0.15586955604551675,2.217681538158407,0.001853185808703145,214.51296109101244,216.73064262917083,0.18110902955210667,0.17925584374340353,0.83203125
789,0.0,0.0,1.5512832696253616,1.5512832696253616,0.0138914157052512,0.0069457078526256,16.92630996594949,0.07193727813195329,62.13048740583352,79.056797371783,0.33599354095465456,0.2640562628227013,49.54600529448461,0.15337951117070733,88.74726177771616,152.9278953960401,0.4281143066057729,0.27473479543506557,5.112240321478065,0.004381196980168053,146.51111056460974,203.1250848439444,0.12994142005300469,0.12556022307283662,5.006363270892983,0.0036775373162849082,185.58112916966948,190.58749244056247,0.1400003510616836,0.1363228137453987,0.8671875
790,0.0,0.0,1.481094076799022,1.481094076799022,0.013076450249024457,0.006538225124512229,23.647813540142383,0.11173231959190877,62.30778343813067,85.95559697827305,0.40612711259697654,0.29439479300506777,43.71819951732953,0.1017731685851817,82.42253772218486,130.89749284622292,0.2936475577281592,0.1918743891429775,5.485924835999807,0.004256960559095686,145.3838800020391,150.68200424120946,0.11707174778251331,0.11281478722341762,3.957332828327229,0.003889687338504876,155.4475148762648,159.40484770459202,0.15668002786486354,0.15279034052635868,0.857421875
791,0.0,0.0,1.5471696002825441,1.5471696002825441,0.013337721201530074,0.006668860600765037,17.685252966989477,0.07920756519936696,60.15475479064767,77.84000775763715,0.3486247836596152,0.26941721846024824,52.41918038498927,0.13503781667083106,84.2512862311377,148.5359188418629,0.352078786422812,0.21704096975198087,2.6207658527202384,0.0018974503805239931,170.55851329777707,225.18223168331886,0.12538284897977847,0.12348539859925446,9.42554665155088,0.007617659130629742,175.2820289969715,184.70757564852238,0.14927933648325173,0.14166167735262197,0.8515625
792,0.0,0.0,1.4406192276192191,1.4406192276192191,0.012091138107956471,0.006045569053978236,12.159882367683062,0.05501567802576855,63.938993689934776,76.09887605761784,0.34429866479921295,0.28928298677344444,49.97181018707636,0.1171410555419271,83.73514502373023,142.62697961797474,0.31342818697293634,0.19628713143100926,0.7353939371691509,0.000530421031172039,127.45956043649686,167.0722126518845,0.0924637754720734,0.09193335444090137,4.5772528477634,0.0036015890300177544,153.16868225407316,157.74593510183658,0.12412161798539875,0.120520028955381,0.86328125
793,0.0,0.0,1.5507395081171493,1.5507395081171493,0.012598254954713879,0.006299127477356939,19.292357961766253,0.08142701766244748,58.29373183754211,77.58608979930837,0.32746665373765066,0.2460396360752032,47.10057731518063,0.10313519576898662,88.7201942225733,152.60143678141932,0.29740403749841676,0.19426884172943013,2.461775383175309,0.0026171270596593516,151.3718625348814,202.7771129094024,0.16354139343204033,0.160924266372381,8.74648908432573,0.0055513080848977265,187.85330612308113,196.59979520740686,0.12477989992349602,0.11922859183859828,0.841796875
794,0.0,0.0,1.5521043961823604,1.5521043961823604,0.012571567335374737,0.006285783667687369,16.724413596036563,0.06905417520878553,61.49660830306837,78.22102189910493,0.3229702566379436,0.25391608142915806,49.160018165217295,0.1205430757809967,96.36489853977767,148.21488870109837,0.35683512165186976,0.23629204587087307,8.652302491664887,0.0075282307048421164,126.2061519408631,188.3735396419146,0.11733819505785145,0.10980996435300934,7.2897571338674965,0.004497552095140878,188.78862724956875,196.07838438343626,0.12097422894906443,0.11647667685392354,0.859375
