Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
212,0.0,0.0,1.4915917451076197,1.4915917451076197,0.010802202122307166,0.005401101061153583,3.965418959164402,0.014162210568444293,55.51653809642107,59.481957055585475,0.21243556091280527,0.19827335034436097,39.093732797081444,0.0736885836452924,90.57681628731687,117.22228476689746,0.24441869371067143,0.17073011006537903,8.761517179117432,0.009561179461338467,148.3463057385803,245.3242069155438,0.17144702897764633,0.16188584951630786,0.0,0.0,223.23645195322848,223.23645195322848,0.15502531385640866,0.15502531385640866,73,36,19,18,0.821917808219178,1.0,0.631578947368421,0.6666666666666666
213,0.0,0.0,1.5145681781282927,1.5145681781282927,0.013372675382283537,0.0066863376911417685,6.9707088325980555,0.02904462013582523,54.52049106651608,61.491199899114136,0.2562133329129756,0.22716871277715034,36.77968370867832,0.12040967880817306,85.8177890395435,132.79056953892982,0.40136077387810715,0.2809510950699341,0.0,0.0,209.44257402474244,147.26333306523458,0.18700229823637718,0.18700229823637718,0.0,0.0,209.4064807511793,209.4064807511793,0.10387226227737067,0.10387226227737067,89,42,33,14,0.797752808988764,1.0,0.6363636363636364,0.5714285714285714
214,0.0,0.0,1.392870895126013,1.392870895126013,0.012712710550753292,0.006356355275376646,12.205312673813856,0.05812053654197074,62.31603051141233,74.52134318522619,0.3548635389772676,0.29674300243529683,55.55686700206942,0.17085941240715793,76.48166575927138,177.73899018968345,0.4060708844842822,0.23521147207712428,0.0,0.0,215.52107425629978,364.99388736799284,0.14966741267798597,0.14966741267798597,0.0,0.0,184.28501492316005,184.28501492316005,0.10969346126378575,0.10969346126378575,92,48,31,13,0.782608695652174,1.0,0.5483870967741935,0.5384615384615384
215,0.0,0.0,1.8323096041698164,1.8323096041698164,0.017632344405205575,0.008816172202602788,15.47881114899612,0.08906458796049355,57.20287327052637,72.68168441952248,0.41820810479487147,0.3291435168343779,103.78436051574091,0.23680955276409138,74.50646324313412,130.2599077323837,0.4068143796085442,0.17000482684445287,0.0,0.0,173.2636664051326,90.39851400156543,0.1890774137357598,0.1890774137357598,0.0,0.0,128.26992268535173,128.26992268535173,0.05090076297037767,0.05090076297037767,97,58,23,15,0.7938144329896907,1.0,0.5217391304347826,0.4666666666666667
216,0.0,0.0,1.2445965232741003,1.2445965232741003,0.010495109571259775,0.005247554785629887,13.642505510336822,0.05819719612544477,60.48940752398851,74.13191303432534,0.31623732742817356,0.2580401313027288,35.59813142206968,0.09535213773768664,76.91015075159059,140.06395121102807,0.3013614701080186,0.20600933237033195,2.008601978145281,0.0017933946233440006,240.54584804775413,349.9534723287186,0.21656647323741018,0.2147730786140662,0.0,0.0,262.141333523125,262.141333523125,0.13003042337456597,0.13003042337456597,85,43,27,14,0.788235294117647,1.0,0.6296296296296297,0.5
217,0.0,0.0,1.4978839516370044,1.4978839516370044,0.013373963853901825,0.0066869819269509126,7.325094164551066,0.03415470493391866,60.24730015281438,67.57239431736545,0.3150696957258111,0.2809149907918924,63.796986457549316,0.1835429173877907,72.66035274978411,152.44995197699515,0.39258559890998707,0.20904268152219635,0.0,0.0,130.47471406816473,128.89901326596916,0.0906074403251144,0.0906074403251144,4.20137868191562,0.002917624084663625,192.7005214920795,196.9019001739951,0.1367374306763855,0.13381980659172188,90,47,29,14,0.8777777777777778,1.0,0.7586206896551724,0.7142857142857143
218,0.0,0.0,1.2396318834182825,1.2396318834182825,0.011314100523262103,0.005657050261631051,20.155440150487006,0.10797557223475181,60.27930749435742,80.43474764484442,0.43090043381166654,0.32292486157691475,20.810902436931766,0.05780806232481046,68.57224824242613,110.37177800077771,0.24828652966488307,0.1904784673400726,0.0,0.0,147.12866858718056,54.931347460419985,0.10217268651887539,0.10217268651887539,0.0,0.0,193.75653547913404,193.75653547913404,0.057665635559266085,0.057665635559266085,92,54,28,10,0.8152173913043478,1.0,0.6071428571428571,0.4
219,0.0,0.0,1.4283088040129743,1.4283088040129743,0.010768994950891474,0.005384497475445737,5.454598242080978,0.021104100341384737,59.196573879873995,64.65117212195497,0.2501384635670877,0.22903436322570295,27.195296806675877,0.05395892223546801,103.35951908664,157.44165614796486,0.2590373331216585,0.2050784108861905,0.0,0.0,143.82254039825588,133.48801430944604,0.08560865499896182,0.08560865499896182,1.883106693841637,0.0018681614026206717,121.6436955234775,123.52680221731914,0.12254643077114995,0.12067826936852927,76,39,20,16,0.868421052631579,1.0,0.75,0.75
220,0.0,0.0,1.4714742941729808,1.4714742941729808,0.010802489858015931,0.0054012449290079655,4.793767300762452,0.016645025349869627,60.59589164995731,65.38965895071976,0.22704742691222138,0.21040240156235177,25.25133914553197,0.0551120497223912,59.76672028388842,92.57339590769939,0.18555528843722705,0.13044323871483585,0.0,0.0,125.06617357147047,190.3017432015321,0.11166622640309863,0.11166622640309863,0.0,0.0,135.67865112371538,135.67865112371538,0.10768146914580586,0.10768146914580586,74,35,22,17,0.8918918918918919,1.0,0.8636363636363636,0.7058823529411765
221,0.0,0.0,1.54796994594449,1.54796994594449,0.01305331799655572,0.00652665899827786,15.083374182587844,0.058358292968345826,55.913469716036126,70.99684389862396,0.2746901698458665,0.21633187687752073,9.221762162672295,0.023786291292607113,81.44524599721103,93.04640302853937,0.23386331469811175,0.21007702340550466,16.048164731467157,0.020697037848122324,119.31345865096861,170.82979091255848,0.1745735222194112,0.15387648437128887,0.0,0.0,258.93000172554576,258.93000172554576,0.15412500102711058,0.15412500102711058,85,39,26,19,0.8705882352941177,1.0,0.8461538461538461,0.6842105263157895
