Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.5939507530011006,1.5939507530011006,0.013788243930550411,0.006894121965275206,12.490371335604042,0.03332081036406106,75.89535383041512,88.38572516601916,0.235788345119246,0.20246753475518495,77.581428856407,0.33310425344268735,86.51513691651772,164.02870769257024,0.7045663484165743,0.371462094973887,8.82846219001978,0.005783445646447778,142.31696675147782,146.08806784849946,0.09901400200596293,0.09323055635951516,10.663338216868107,0.010856914037016696,191.2759096335851,201.9392478504532,0.20560513134095376,0.19474821730393707,1096,339,544,212,0.8467153284671532,0.9941002949852508,0.7904411764705882,0.7594339622641509
2,0.0005308933919665309,4.603154361480958e-06,1.4552660236243573,1.4557969170163239,0.012622605648134892,0.006309001246886705,12.566470368260136,0.03618698163456348,70.48692503580989,83.05339540407003,0.2391643481503179,0.20297736651575443,55.712227967074654,0.22566185422212673,87.1703037121378,151.5179144994299,0.5787443477173126,0.35308249349518595,5.703176868899727,0.004872796343675024,146.56890528373555,210.69714335838046,0.1301013211081232,0.12522852476444815,5.363140364782937,0.004709554284646362,172.61359615678094,177.97673652156388,0.15628736990672293,0.15157781562207656,1096,364,512,219,0.843065693430657,0.9972527472527473,0.794921875,0.7031963470319634
3,0.0,0.0,1.5593323559881929,1.5593323559881929,0.013481412231666273,0.0067407061158331364,13.361599744119777,0.03878755645088172,69.92478135812254,83.28638110224232,0.24177308634129324,0.20298552989041152,54.67323425369273,0.2255602662916945,82.17892566604111,140.93463618018401,0.5645981997489717,0.3390379334572771,16.56501022446872,0.013197729596755352,137.6986244069482,179.514195554178,0.12290543192486333,0.10970770232810798,2.709227590972571,0.0022012474126782574,177.17810165854692,179.8873292495195,0.14615845468411057,0.14395720727143232,1096,368,523,204,0.8421532846715328,1.0,0.7877629063097514,0.7009803921568627
4,0.0,0.0,1.435230959884972,1.435230959884972,0.01244574037449232,0.00622287018724616,9.925510341177052,0.029370601256174668,73.188541889065,83.11405223024205,0.2459429896226199,0.21657238836644524,62.028839806057064,0.25078580282672436,81.06182637379464,156.21875921311576,0.5785229533089022,0.3277371504821779,4.3347042130059386,0.003669709062576037,164.98096589710252,214.05001463573,0.14334063375649025,0.13967092469391423,5.320559937161059,0.004335936901263295,164.13634182281356,169.4569017599746,0.13809720070682502,0.13376126380556172,1096,374,511,210,0.8211678832116789,1.0,0.761252446183953,0.6523809523809524
5,0.0,0.0,1.4946422295133381,1.4946422295133381,0.013238210870870175,0.006619105435435087,16.020238175206458,0.04634826560223832,71.40092374870343,87.42116192390989,0.2529187885843303,0.20657052298209197,69.87287658357448,0.29362528988261827,84.90616857920602,163.06518042973352,0.6504246601228358,0.3567993702402176,17.44287161334098,0.013955155197644153,136.17151074364045,198.12902480517093,0.122899061226956,0.10894390602931184,14.272604058616029,0.013610269261669822,184.94235061230586,199.21495467092188,0.18997018083646808,0.17635991157479827,1096,358,520,217,0.843978102189781,1.0,0.7807692307692308,0.7419354838709677
6,0.0,0.0,1.4528651983178076,1.4528651983178076,0.012668635867702439,0.006334317933851219,13.322224091158233,0.040064756987524285,71.36875357833668,84.69097766949491,0.25469646930921436,0.21463171232169007,69.10732016873112,0.2787571335835029,86.83049688824383,163.99652397359725,0.6290039722845345,0.3502468387010316,13.617116347776207,0.010508745172252905,125.02503798135173,164.97492360688682,0.10699439093908444,0.09648564576683154,3.527671625669757,0.003171469753425461,163.52413377926476,167.05180540493453,0.15018397524352312,0.14701250549009767,1096,378,507,210,0.8385036496350365,1.0,0.7554240631163708,0.7523809523809524
7,0.0,0.0,1.5309975131478788,1.5309975131478788,0.013131533404576545,0.0065657667022882725,18.340968223641326,0.053681453199932894,70.59886515801377,88.93983338165508,0.2603144744088792,0.20663302120894633,68.01074580300971,0.2639913015452517,86.94852650575982,154.77314567034423,0.6014917128211646,0.33750041127591296,6.156763922734614,0.005348178371299417,152.26767690860666,182.25597957172252,0.13761810239478067,0.13226992402348126,18.185814645354792,0.016224376466979985,200.30626859872436,218.49208324407917,0.19492653382520558,0.17870215735822562,1096,374,496,225,0.843978102189781,1.0,0.7903225806451613,0.7066666666666667
8,0.00010790274330639164,9.411819439732943e-07,1.4812875430770456,1.481395445820352,0.012921475420984912,0.0064602671195204695,14.951722560350516,0.044503419133760505,69.96564507903628,84.9173676393868,0.25275436917301036,0.20825095003924984,57.30438987630701,0.2371492650342065,84.95173351844699,144.68193972052336,0.5887146723401326,0.3515654073059262,13.156383059150539,0.008376392963746737,123.72071782070114,168.50539151180382,0.0871467773135871,0.07877038434984036,5.048720142584725,0.004861801403038351,176.92241048113667,181.9711306237214,0.17523401440230196,0.1703722129992636,1096,374,520,201,0.8458029197080292,1.0,0.7865384615384615,0.7164179104477612
9,0.0,0.0,1.502670489027813,1.502670489027813,0.013617437277307076,0.006808718638653538,15.449955440992255,0.048415844693070566,73.2159699626975,88.66592540368976,0.27785424303053663,0.22943839833746604,64.05828792808036,0.2717150938951408,84.32253201634846,149.50206330066717,0.6293847326782068,0.357669638783066,8.359978379316765,0.006151998670629504,149.10603319686064,222.19181195055054,0.1158771769413529,0.1097251782707234,3.4969975943717975,0.0032962584561270904,168.76654788577753,172.26354548014933,0.1623750526409442,0.1590787941848171,1096,379,513,203,0.8485401459854015,1.0,0.7816764132553606,0.7389162561576355
10,0.0,0.0,1.513327533697741,1.513327533697741,0.012551762470132281,0.006275881235066141,11.50560473538336,0.03247726927258538,71.57270750397828,83.07831223936164,0.23450803146504695,0.20203076219246158,59.82908120166283,0.2372492480030813,88.6969112068955,152.94866330350263,0.5889724411623166,0.3517231931592354,3.119798612087439,0.002172078976148283,127.93122195727932,146.61392680415068,0.09124087865115049,0.08906879967500221,4.993686472105284,0.00400579168899541,166.37663181980244,171.37031829190772,0.1374683413924487,0.1334625497034533,1096,373,524,198,0.8421532846715328,1.0,0.7748091603053435,0.7272727272727273
