Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.6097362828277537,1.6097362828277537,0.014405067305327422,0.007202533652663711,23.196642491356695,0.11635836863058148,63.38384418016245,86.58048667151915,0.43430268790380255,0.3179443192732211,39.93762649051382,0.0970258931164182,77.90261644068677,139.63944421438904,0.286285285836182,0.1892593927197638,5.8302178451917595,0.004076011226993891,156.33670758592189,216.3767881426948,0.11337384404073836,0.10929783281374447,2.336382292555589,0.0017967480424674236,180.560606524935,182.89698881749058,0.14065326880711826,0.13885652076465083,0.859375
2,0.0,0.0,1.5718163822071054,1.5718163822071054,0.012478410432186575,0.006239205216093288,10.730445783752051,0.04192815957584158,57.53354907126517,68.26399485501722,0.26673483350519184,0.22480667392935025,30.879851336723938,0.07565188993559682,90.39495565722508,122.69311826135343,0.2971085660556915,0.2214566761200947,0.2975331122557321,0.0002721916579548792,127.2510933624293,163.45290062113665,0.11668507026596757,0.1164128786080127,0.0,0.0,150.5560137964282,150.5560137964282,0.09804713147950228,0.09804713147950228,0.837890625
3,0.0,0.0,1.5107548930761077,1.5107548930761077,0.013542154224853747,0.006771077112426874,19.913676441681616,0.09204054004898672,61.87562434335521,81.78930078503683,0.3780282077259715,0.2859876676769848,36.89457775349269,0.08590886281417547,78.31199200398133,129.18242204505236,0.26825799342966133,0.18234913061548588,18.885061819439095,0.01983779719761567,165.87483922759165,183.68557015430966,0.19408088161245937,0.1742430844148437,5.396460429847206,0.005101836560252347,253.23504064750784,258.63150107735504,0.2445113171832809,0.23940948062302855,0.853515625
4,0.0,0.0,1.42648908850864,1.42648908850864,0.01220119627516084,0.00610059813758042,8.948975883894638,0.03707567077537447,56.19026836633225,65.13924425022688,0.2698723525140467,0.23279668173867224,32.61621214594756,0.08445574940307041,81.41270657926816,132.51221038428596,0.2952641386273434,0.210808389224273,1.9566710443094573,0.0018305004655862938,140.3614943952405,171.7496640415695,0.13314116793220243,0.13131066746661615,4.51696417628633,0.003923864378629876,151.86430139484963,156.38126557113594,0.13584762984862372,0.13192376546999385,0.841796875
5,0.0,0.0,1.3223888133221766,1.3223888133221766,0.011121412664829073,0.005560706332414536,14.5665884834049,0.06699566629407282,59.67385069011507,74.24043917351997,0.34145178838964124,0.2744561220955684,50.665806006569305,0.11651284841345769,88.84289616019223,128.07896925430748,0.32081906021205986,0.20430621179860217,6.091762755053844,0.00520327947450002,101.72265775884877,148.09002196223813,0.09208969289713334,0.08688641342263331,0.6416251511142875,0.0004110331171810101,189.21160062813206,189.85322577924634,0.12162235701544967,0.12121132389826866,0.845703125
6,0.0,0.0,1.4091612200977233,1.4091612200977233,0.011843022640034421,0.005921511320017211,17.847819228132497,0.07587816825343077,61.913183398227616,79.76100262636012,0.3390957012723257,0.2632175330188949,53.996361002252605,0.1391541171177918,83.83725355456122,162.00935593211278,0.3552112510324037,0.2160571339146119,12.4502679900912,0.010831447145933301,175.68896909369482,230.68010089704347,0.16367681436022768,0.1528453672142944,20.100270210542174,0.013857443026664014,198.52052069011776,218.62079090065996,0.1507206183109518,0.1368631752842878,0.853515625
7,0.0,0.0,1.462902410964242,1.462902410964242,0.013043856820268627,0.006521928410134313,11.332021313685035,0.04973116462425121,62.36598121124343,73.69800252492847,0.32342751523239566,0.27369635060814446,43.090540775289,0.11931629936026616,76.8109403670246,136.1559054925374,0.3320032833266212,0.21268698396635502,13.402235529556705,0.011903320530989855,165.4187439721586,245.97822027963792,0.15882152137829864,0.14691820084730878,7.113349855902405,0.00607003164957077,176.1290538593052,183.2424037152076,0.15636615836795908,0.15029612671838832,0.853515625
8,0.0,0.0,1.433011832525637,1.433011832525637,0.012408391116448517,0.0062041955582242585,16.886526141711464,0.07253870031616916,60.924146593805695,77.81067273551716,0.3342478508364859,0.26170915052031674,33.16318088912991,0.08693278933717061,77.475684898508,124.24020480564091,0.2900248092658933,0.2030920199287227,14.327466695279476,0.013326859950128564,124.16340549824353,147.51600778452922,0.12881889711195965,0.11549203716183108,3.5921636634008425,0.002855286619213142,188.97385218099438,192.56601584439522,0.15306406385591595,0.1502087772367028,0.857421875
9,0.0,0.0,1.446630476814148,1.446630476814148,0.011761506940433191,0.0058807534702165955,16.11983490635329,0.06783313068610021,63.35163457813536,79.47146948448865,0.33442021005023287,0.2665870793641327,30.76620806729251,0.07230545877782582,79.7404519135665,120.73689782948092,0.2597081424673721,0.18740268368954627,7.6692694355080135,0.006941674559313142,131.31494548027723,186.5629821164309,0.1257985779401828,0.11885690338086964,5.503690164001921,0.0034084268809217414,184.93750569998252,190.44119586398446,0.11793994063533923,0.11453151375441749,0.8359375
10,0.0,0.0,1.472363947434596,1.472363947434596,0.01207188220144042,0.00603594110072021,13.043248257804645,0.05827466921093706,58.498464858252255,71.54171311605691,0.3196343107344707,0.26135964152353364,40.53383307486119,0.09996046062868132,99.55782414394886,147.6690061345604,0.34547994905797685,0.24551948842929552,8.245278214443136,0.005809621570103204,130.09351710710575,210.41954294925748,0.09747349069123462,0.09166386912113142,4.40941744582618,0.002400766853555035,197.53660308438944,201.9460205302156,0.10995223705916234,0.1075514702056073,0.84765625
