Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.5320038379158205,1.5320038379158205,0.01306184491698189,0.006530922458490945,10.634153577401223,0.046572911150077646,58.414554597654835,69.04870817505606,0.30240294419844216,0.2558300330483645,49.852640980422954,0.12701479452423065,90.15060351300176,150.63714990551597,0.35670092862364333,0.2296861340994127,5.803491446669118,0.004542154635380659,137.21512207857717,213.11780188248576,0.11193480068662014,0.10739264605123948,10.582437617653076,0.008458661842771538,172.33083689388138,182.91327451153447,0.14620464504946862,0.1377459832066971,0.8359375
2,0.0,0.0,1.3925661102965257,1.3925661102965257,0.01179597866723557,0.005897989333617785,10.625823506532642,0.04465236953877458,59.46883477440721,70.09465828093985,0.2945552956277156,0.24990292608894105,26.8651254743029,0.0702253893653352,82.5426138959715,120.15502750997435,0.28599163269152755,0.21576624332619232,9.576782466735985,0.00823893661897081,150.14808781744875,241.27852783555156,0.13741181731083493,0.12917288069186414,4.940608741894818,0.003841727142570222,179.5477138359365,184.4883225778313,0.14345475089425613,0.1396130237516859,0.84375
3,0.0,0.0,1.461959280145709,1.461959280145709,0.012427131585635619,0.0062135657928178096,14.324394527751013,0.06658861238310337,64.17804021155013,78.50243473930114,0.36492768946415705,0.29833907708105367,36.157443688853654,0.09544660874684441,79.84775974822347,121.3039393109743,0.30622472540751206,0.21077811666066765,3.9274036862141872,0.0022169205032181007,151.13137033833462,219.4001537832763,0.08752677412447116,0.08530985362125305,5.945300337410069,0.0037507926371624107,185.3196776374661,191.2649779748762,0.1206659429164705,0.11691515027930809,0.86328125
4,0.0,0.0,1.5304878190582725,1.5304878190582725,0.013150985022815677,0.0065754925114078384,12.291811695883048,0.05549152028354838,59.51474328588905,71.8065549817721,0.32417148918717464,0.2686799689036263,36.8702367045188,0.09096026254933752,94.97632062638372,150.39500937180094,0.3252704225133261,0.23431015996398857,4.866791651005555,0.004165540633007506,151.01721227987105,223.2359332222365,0.13342283766674176,0.12925729703373426,6.094553674098787,0.004398137538576615,189.5853845243783,195.67993819847706,0.141212519859272,0.1368143823206954,0.82421875
5,0.0,0.0,1.5568258585290213,1.5568258585290213,0.014298111841647441,0.007149055920823721,16.03214013710045,0.07132008852386498,57.91527370096771,73.94741383806816,0.32896020468517045,0.25764011616130544,30.583577807035887,0.08832483975770807,77.57717586886177,120.3643012067856,0.31236637180816756,0.2240415320504595,10.754954180929083,0.009453080078776684,108.57460605889204,186.4959912923008,0.10488486233744128,0.0954317822586646,3.002415594821115,0.00285440352573211,165.78328172953474,168.78569732435585,0.16046495707217337,0.15761055354644127,0.83984375
6,0.0,0.0,1.4189947850285292,1.4189947850285292,0.01157277782378271,0.005786388911891355,14.639883200448487,0.06109782614594351,59.53229846249409,74.17218166294258,0.30954885350239514,0.24845102735645164,39.01590957791452,0.09570823606316761,80.73924115475798,131.20345791859643,0.2937661677017728,0.19805793163860513,3.330226329096037,0.0030236774491283094,143.2458624151064,205.68607745170706,0.13308369171340295,0.13006001426427466,0.0,0.0,171.17487654373218,171.17487654373218,0.10361209978243884,0.10361209978243884,0.857421875
7,0.0028928277831710147,2.435082856147197e-05,1.5132071814441017,1.5161000092272727,0.012762008032939616,0.006368828602189072,14.237323730025016,0.058049868905346025,65.58679323720992,79.82411696723494,0.3254670339244195,0.26741716501907353,42.91388769604818,0.11218019405616693,80.6126468276757,132.21973691409673,0.32290783608573465,0.21072764202956767,9.106145041645505,0.007485585410815878,141.7217571678023,188.2574131498606,0.12398607085210527,0.11650048544128938,8.798456270942957,0.00781126626537637,157.16372483976824,165.96218111071119,0.14734116380389142,0.13952989753851505,0.861328125
8,0.0,0.0,1.543161574196921,1.543161574196921,0.014212748135697503,0.007106374067848751,18.76428883129316,0.09248671848093595,61.88222905086162,80.64651788215478,0.3974961088530947,0.3050093903721588,43.62364547995711,0.10907706760523748,77.47787960991432,134.4415832180992,0.3028036537064361,0.1937265861011986,4.869735720140136,0.004117180897847435,148.77521343300378,211.74728324083412,0.1299011047124875,0.12578392381464007,6.248252962316619,0.005619857539346807,173.20910527827203,179.45735824058866,0.16140908407231155,0.15578922653296476,0.869140625
9,0.0025097625649550537,1.9501800701507344e-05,1.6110137995194345,1.6135235620843895,0.012537685984458653,0.006259092091878573,13.32228080165324,0.051355198903947255,60.8900616080878,74.21234240974103,0.28607636052132596,0.23472116161737866,27.880830539509056,0.06727829034946156,79.1552237106124,117.80815143313383,0.258285086790933,0.19100679644147142,5.787674837654534,0.0052702047701171624,126.48186015584987,154.4494539823436,0.12044345161353984,0.11517324684342267,7.469060442100989,0.00430746429503929,244.24013473038175,251.70919517248274,0.14516261842347072,0.14085515412843141,0.837890625
10,0.0,0.0,1.5304350464271557,1.5304350464271557,0.013109351767925919,0.0065546758839629595,14.14534461952465,0.05963626380552079,63.46318716423228,77.60853178375693,0.3271947767625901,0.26755851295706934,63.605991194940316,0.1500422234727213,90.83302499825105,154.02736186049952,0.364311174863184,0.2142689513904627,2.39766609695019,0.0024870055004186796,151.4446637777934,185.88481246743493,0.159574646812742,0.15708764131232333,0.9800215403852884,0.0009181634537649183,160.82447562266674,161.80449716305202,0.1515915414384844,0.1506733779847195,0.869140625
