Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.4907032978366033,1.4907032978366033,0.015084497656679914,0.007542248828339957,16.752184354259207,0.0847580756019067,52.30373197739545,69.05591633165466,0.34939005286849084,0.2646319772665841,36.4016643426769,0.11194956295862936,90.23938697427674,148.48395891305407,0.3894714871850757,0.27752192422644634,5.558481336509355,0.0066172396863206605,107.58256575226733,142.57343208577024,0.13469172272473415,0.12807448303841348,0.0,0.0,164.60397656995968,164.60397656995968,0.13063807664282515,0.13063807664282515,0.8529411764705882
2,0.0,0.0,1.443405749573529,1.443405749573529,0.013173941365155227,0.0065869706825776135,31.366205969464158,0.16803324626498656,60.872923193472886,92.23912916293703,0.49413819194430564,0.326104945679319,19.665720080779796,0.04097025016829124,39.57050142793678,63.2100234351468,0.12340879480982621,0.08243854464153497,0.0,0.0,84.98383006823272,164.8370703377255,0.07587841970377922,0.07587841970377922,0.0,0.0,117.24191026177446,117.24191026177446,0.08141799323734338,0.08141799323734338,0.8804347826086957
3,0.0,0.0,1.547377410712341,1.547377410712341,0.01151322478208587,0.005756612391042935,12.894135661721094,0.05244638513200048,55.22519972677676,68.11933538849786,0.2770726935444853,0.22462630841248482,21.899093070049823,0.03258793611614557,102.90605685284338,147.8712601535878,0.18572194929001964,0.15313401317387407,0.0,0.0,130.72813092074887,189.0051582382798,0.1556287272866058,0.1556287272866058,0.0,0.0,71.44723377853737,71.44723377853737,0.04961613456842873,0.04961613456842873,0.8266666666666667
4,0.0,0.0,1.814762138928904,1.814762138928904,0.015303053750888576,0.007651526875444288,18.773663136932555,0.07449866324179585,70.90658043506448,89.68024357199704,0.35587398242855967,0.28137531918676384,83.769938366182,0.23269427323939446,73.33322860516878,195.06831136280962,0.43639768603153,0.20370341279213552,18.156732329578972,0.014410105023475374,165.4349838112518,299.70995138532686,0.14570771122288156,0.1312976061994062,11.31019318518156,0.010098386772483536,190.45550208335507,201.76569526853663,0.18014794220405056,0.17004955543156702,0.8352941176470589
5,0.0,0.0,1.3826894408209667,1.3826894408209667,0.01069938257778129,0.005349691288890645,18.3281385220498,0.07454897613135336,61.56437400372816,79.89251252577796,0.3249596243608032,0.25041064822944986,10.254840701119159,0.029503013921870595,98.28993896284483,122.40190161581872,0.3122816081602139,0.2827785942383433,0.0,0.0,69.06510890201776,85.19910460918801,0.027406789246832444,0.027406789246832444,0.0,0.0,284.49600699350003,284.49600699350003,0.11289524087043652,0.11289524087043652,0.8461538461538461
6,0.0,0.0,1.366284770952507,1.366284770952507,0.013418868286140693,0.006709434143070347,32.63071260518991,0.14890999799987462,80.5100501004979,113.1407627056878,0.5163169726648451,0.3674069746649706,106.99356092086607,0.3927343009992108,69.68216592424363,179.70696653306442,0.6485120925862162,0.25577779158700537,0.0,0.0,166.56899131182828,179.6614341979169,0.09914820911418351,0.09914820911418351,1.2335998393873524,0.001101428428024422,195.71699285816837,196.95059269755572,0.17584874347996046,0.17474731505193605,0.797979797979798
7,0.0,0.0,1.3725047817895082,1.3725047817895082,0.011301378659576308,0.005650689329788154,46.06069883745708,0.18278055094229,75.78544027803282,121.8461391154899,0.48351642506146786,0.30073587411917785,235.97973436269916,0.6086778862529938,78.60555975885592,252.3307777184131,0.8114303221389317,0.2027524358859379,0.0,0.0,144.2292935919419,143.45457270013688,0.1287761549928053,0.1287761549928053,1.3668096759770296,0.0009491733860951595,93.6074354094156,94.97424508539261,0.065954336864856,0.06500516347876083,0.7831325301204819
8,0.0,0.0,1.423827386157775,1.423827386157775,0.013984018971192433,0.0069920094855962164,22.590126723001244,0.12101853601607808,60.29704635550407,82.88717307850531,0.4440384272062785,0.3230198911902004,44.17678134958664,0.11394804713187029,86.40817332783081,154.05452507741558,0.33682627198540216,0.22287822485353184,7.637682405920631,0.008334772466778467,89.54577542146869,152.6085550048083,0.10605337659734947,0.09771860413057099,0.0,0.0,275.9518564185181,275.9518564185181,0.19163323362397092,0.19163323362397092,0.8686868686868687
9,0.0,0.0,1.2334743479721342,1.2334743479721342,0.013827639019925711,0.006913819509962856,39.1168304705712,0.24836082838457907,68.08436341375452,107.2011938843257,0.6806425008528617,0.43228167246828264,216.06451858235968,0.6001792182843325,80.79208103216058,184.688358701339,0.8246016655958897,0.22442244731155717,96.41230971350777,0.06695299285660263,349.92085814812623,434.692981510856,0.3099535887928014,0.24300059593619877,167.81996867043077,0.2164344834043254,216.3833851888821,384.20335385931287,0.4955003571598281,0.2790658737555027,0.831858407079646
10,0.0,0.0,1.4532706933861288,1.4532706933861288,0.013263978550746413,0.0066319892753732065,15.854722773139825,0.08965468234811211,65.74534660752178,81.6000693806616,0.46142896375969356,0.3717742814115815,42.031973546958824,0.09173645020169584,94.73640609245203,122.46283449002743,0.2985024158796665,0.2067659656779707,10.321485360960521,0.007167698167333695,188.24542338368062,318.1650655959168,0.13789368662822302,0.13072598846088931,0.0,0.0,114.41156811439036,114.41156811439036,0.0567517698980111,0.0567517698980111,0.8586956521739131
