Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.6753323925867256,1.6753323925867256,0.012963881609302045,0.006481940804651022,6.456361861690497,0.02433945939923005,63.243758798260984,69.7001206599515,0.26275839137680124,0.23841893197757116,26.195115789487375,0.062369323308303276,84.57790303074098,117.62658176256838,0.2637452829053056,0.20137595959700233,0.0,0.0,143.2561434803023,150.31563135722857,0.12790727096455565,0.12790727096455565,0.0,0.0,71.7531466271053,71.7531466271053,0.0498285740466009,0.0498285740466009,0.8846153846153846
2,0.0,0.0,1.5916747939044382,1.5916747939044382,0.013579765106724375,0.006789882553362187,20.177108239748442,0.11009334853037343,63.50651950364101,83.68362774338945,0.45660709582206543,0.34651374729169204,62.29428390912176,0.14213973511009925,82.7526920697031,162.53032657505997,0.3309603618564456,0.18882062674634634,0.0,0.0,67.31749970477259,111.51105336671192,0.013356646766819958,0.013356646766819958,0.0,0.0,210.18153389771584,210.18153389771584,0.10425671324291459,0.10425671324291459,0.8604651162790697
3,0.0,0.0,1.679512854850187,1.679512854850187,0.015328887167283452,0.007664443583641726,28.70393868554286,0.14238064824178004,68.20210084558889,96.90603953113175,0.48068471989648687,0.33830407165470683,60.565189413235885,0.1321859292749196,69.7734456875248,155.39554179604878,0.28446924327546974,0.15228331400055015,16.059315879330825,0.01752504709053959,103.56230534210414,183.73835639361417,0.13053946760275642,0.11301442051221683,0.0,0.0,252.31057100512143,252.31057100512143,0.20024648492469954,0.20024648492469954,0.8478260869565217
4,0.0,0.0,1.3958735858743583,1.3958735858743583,0.013709472718408874,0.006854736359204437,22.852815695557315,0.12469294278329884,57.61600866143599,80.46882435699331,0.4390660059161341,0.31437306313283525,47.10455718455923,0.11215370758228388,80.45234807921682,90.9986158162226,0.30370691729470484,0.19155320971242099,0.0,0.0,105.0988508141101,70.8771967150938,0.10426473295050605,0.10426473295050605,1.3521940275443032,0.0012073160960216992,149.744461810708,151.09665583825233,0.134907728427011,0.1337004123309893,0.8282828282828283
5,0.0,0.0,1.70558424791188,1.70558424791188,0.015736045144425084,0.007868022572212542,20.537663032249377,0.107985728244962,60.05356800508133,80.5912310373307,0.42374357589072686,0.3157578476457649,146.6201633148894,0.37818692918523056,91.53215999410264,203.74096921177147,0.6142817863128763,0.2360948571276457,0.0,0.0,196.99219324528195,182.68082764422988,0.15634301051212854,0.15634301051212854,0.0,0.0,291.2887960852613,291.2887960852613,0.17338618814598888,0.17338618814598888,0.8494623655913979
6,0.0,0.0,1.5526218427326965,1.5526218427326965,0.014016724969114621,0.007008362484557311,48.05467484929199,0.25266842926711064,77.36253004643886,125.41720489573086,0.6594357003446165,0.4067672710775059,189.25270357193912,0.46937674497008713,94.06905727489885,229.0707395312209,0.7026829386082292,0.233306193638142,0.0,0.0,42.4919671657192,21.86282440403915,0.016861891732428254,0.016861891732428254,0.0,0.0,161.34943499944126,161.34943499944126,0.1280551071424137,0.1280551071424137,0.8681318681318682
7,0.0,0.0,1.667160114314499,1.667160114314499,0.014058393821104406,0.007029196910552203,12.284086864362285,0.04996503585702914,60.05271308495919,72.33679994932147,0.2942270632859306,0.24426202742890146,54.99365664948755,0.14184871754828138,70.70746205908789,169.53160413880812,0.32422907603402396,0.18238035848574258,0.0,0.0,91.3965260391907,132.02123224216066,0.09973827246340256,0.09973827246340256,0.0,0.0,86.77666564106785,86.77666564106785,0.051652777167302294,0.051652777167302294,0.8352941176470589
8,0.0,0.0,1.6955300154831574,1.6955300154831574,0.014634038824110586,0.007317019412055293,2.145044556599321,0.008086477495116488,41.196303114517995,43.34134767111731,0.16339000114111685,0.15530352364600036,36.947005144183585,0.10996132483387973,97.95897735171934,152.7348197871294,0.4015059002854254,0.29154457545154566,0.0,0.0,123.97230462917098,185.77527883741155,0.1598849166844467,0.1598849166844467,0.0,0.0,156.39008396039222,156.39008396039222,0.0775744464089247,0.0775744464089247,0.7471264367816092
9,0.0,0.0,1.5170527471812703,1.5170527471812703,0.012341103697307954,0.006170551848653977,8.713709632924866,0.03284930218761358,48.856340351925816,57.57004998485069,0.21702995033971487,0.1841806481521013,45.43179783331428,0.13521368402772108,82.25947263015782,135.05061195479237,0.38003354304604786,0.2448198590183268,22.37646327510015,0.017759097837381072,75.83148271719368,54.50440725063174,0.07794281427959827,0.060183716442217206,16.49588464209155,0.008182482461354936,327.2539733603647,343.7498580024562,0.17051084226312313,0.16232835980176819,0.8536585365853658
10,0.0,0.0,1.291201240576127,1.291201240576127,0.01127239178280746,0.00563619589140373,17.624669754081445,0.07518460311760934,49.56151819106835,67.1861879451498,0.2866077461945874,0.21142314307697807,49.266210214903936,0.1075254588023697,123.24567215857543,138.70264234164293,0.3765140289897367,0.26898857018736705,3.924972694899473,0.004283204329751409,75.90737005738475,65.94786268743036,0.08711862800348477,0.08283542367373335,0.0,0.0,127.69820595471106,127.69820595471106,0.13935320094264103,0.13935320094264103,0.8522727272727273
11,0.0,0.0,1.4388420835172737,1.4388420835172737,0.010277443453694813,0.005138721726847407,0.7230520306043351,0.0024388659762447813,52.342495225884,53.06554725648834,0.17899093320640908,0.17655206723016428,59.07481477699936,0.11135133737728053,57.25915016846558,123.84446775933739,0.21928029106784064,0.10792895369056012,2.9831933341811236,0.0029595171966082575,147.02726532693282,195.62054041096664,0.14881989946539081,0.14586038226878256,0.0,0.0,209.70310562826273,209.70310562826273,0.16643103621290692,0.16643103621290692,0.875
12,0.0,0.0,1.8785251715578848,1.8785251715578848,0.014536206684674109,0.007268103342337054,44.85038345093295,0.1779777121068768,72.30254119233987,117.15292464327281,0.46489255810822544,0.2869148460013487,92.82384967763038,0.2394265963907133,146.8104109098173,297.18384310061987,0.6181042435787342,0.3786776471880208,13.986538502939538,0.008325320537464011,155.96653188869988,219.27512746137614,0.10116254189978537,0.09283722136232135,0.0,0.0,122.08314410881647,122.08314410881647,0.0605571151333415,0.0605571151333415,0.7948717948717948
13,0.0,0.0,1.6080454565930717,1.6080454565930717,0.017388586782603653,0.008694293391301827,16.014307914993417,0.08737965628220615,58.72505289073423,74.73936080572764,0.40780405201537906,0.3204243957331729,25.666698189837227,0.08657418040222874,83.90709473758524,103.0146884923219,0.3695941428107504,0.2830199624085217,32.42350925712708,0.03216617981857845,134.81927647293517,172.84253547754508,0.1659154620337919,0.13374928221521346,0.0,0.0,194.29490732537633,194.29490732537633,0.19275288425136541,0.19275288425136541,0.8440366972477065
14,0.0,0.0,1.6667155272985734,1.6667155272985734,0.016038829974996192,0.008019414987498096,38.76575748033365,0.1576781802275476,71.34891574289097,110.11467322322463,0.44788706370557635,0.29020888347802876,59.69884561826414,0.1421401086149146,91.9578204255143,169.65747987641015,0.3610873001042344,0.21894719148931976,26.222116108871912,0.049426607744897454,177.37275792665045,188.08606444524617,0.3837601792336235,0.33433357148872606,25.75178417971809,0.030656885928235823,331.47535194951763,357.2271361292357,0.425270400153852,0.39461351422561625,0.8350515463917526
15,0.0,0.0,1.3534634763232227,1.3534634763232227,0.011010317962153201,0.005505158981076601,15.197200939899455,0.06633698822971984,55.83174902481002,71.02894996470947,0.310047003814208,0.24371001558448818,14.272757838270161,0.02831896396482175,80.31433982989361,101.21280322145064,0.18767281283365828,0.15935384886883652,20.233605599820557,0.02609492785691143,212.6488722822016,263.9706908351544,0.30034446552244926,0.2742495376655378,0.0,0.0,417.9495921583597,417.9495921583597,0.16585301276125383,0.16585301276125383,0.7682926829268293
16,0.0,0.0,1.5555697586295032,1.5555697586295032,0.014506305288806875,0.007253152644403437,22.399245573427365,0.10666307415917793,63.054987066492366,85.45423263991972,0.40692491733295105,0.30026184317377314,38.83047849888185,0.10015798025505239,62.34356876153072,120.35405689185669,0.26096480444154035,0.16080682418648798,6.069609383726691,0.006623581668749365,143.42692758111434,167.36254897450524,0.16314106216401303,0.15651748049526368,29.54543981644599,0.02344876175908412,264.9903522682692,294.5357920847152,0.23375856514659935,0.21030980338751523,0.8723404255319149
17,0.0,0.0,1.3329920932948474,1.3329920932948474,0.011372750002317149,0.0056863750011585746,11.650374924377491,0.05316639350410363,57.73087628049269,69.38125120487018,0.31662078922857423,0.2634543957244706,67.95018206828149,0.14830396879982072,59.61585509458521,117.22411944983043,0.27841793825228844,0.13011396945246773,13.028341308662325,0.01680242430680657,100.77881399124712,129.5671844570326,0.14677510108123243,0.12997267677442584,0.0,0.0,482.87605035003764,482.87605035003764,0.23952185037204246,0.23952185037204246,0.8488372093023255
18,0.0,0.0,1.3421007502114068,1.3421007502114068,0.009186999182994749,0.0045934995914973745,35.050981905212524,0.1530003178402134,71.41086061268237,106.46184251789488,0.464714391943192,0.3117140741029786,19.601828116985487,0.025280135468334457,102.53742174137187,130.08935920264577,0.1575208579522466,0.13224072248391214,0.0,0.0,168.61297779131334,179.17242809218718,0.11709234568841204,0.11709234568841204,0.0,0.0,146.3742324934962,146.3742324934962,0.058085012894244524,0.058085012894244524,0.8260869565217391
19,0.0,0.0,1.27119230094051,1.27119230094051,0.012106593342290571,0.006053296671145286,10.003574892155658,0.041681562050648574,53.24658597564568,63.25016086780134,0.26354233694917223,0.22186077489852368,20.025174418077263,0.059598733387134714,73.69422997980128,92.55573426465442,0.27892679880321,0.21932806541607522,7.271262399322495,0.009377620157856393,138.38395033559834,120.24957292613182,0.18784898467797329,0.1784713645201169,0.0,0.0,160.32237273783178,160.32237273783178,0.1590499729541982,0.1590499729541982,0.8854166666666666
20,0.0,0.0,1.5410364315836742,1.5410364315836742,0.010395880689254944,0.005197940344627472,8.004443451387539,0.027793206428428956,42.83201477389677,50.83645822528431,0.17651547994890388,0.1487222735204749,23.145113659881453,0.04592284456325685,104.65441345721479,142.89293514154915,0.2535704903116989,0.20764764574844205,7.002147829961992,0.004862602659695828,82.22397799048976,99.83462854601258,0.06196258737531372,0.05709998471561789,0.0,0.0,195.73050743675162,195.73050743675162,0.11650625442663787,0.11650625442663787,0.9264705882352942
21,0.0,0.0,1.6632436736279481,1.6632436736279481,0.016005420272014976,0.008002710136007488,11.66814642091287,0.055562602004347,64.705795196577,76.37394161748988,0.3636854362737613,0.30812283426941434,58.056764343340305,0.1785475887543204,72.6404411096389,159.5814515117939,0.40194577073832893,0.22339818198400854,0.0,0.0,234.5792258311294,389.1893222880497,0.1861739887548646,0.1861739887548646,3.5975228541514297,0.0035689710854676883,129.88912854954734,133.48665140369877,0.13242723353541544,0.12885826244994775,0.8350515463917526
22,0.0,0.0,1.4423471050809302,1.4423471050809302,0.011733379227840901,0.0058666896139204505,12.55884899689274,0.05606629016469974,50.11575473310001,62.67460372999275,0.27979733808032475,0.22373104791562504,15.03490721132935,0.025356490336567353,73.6654950460078,81.09549195907108,0.1495939323784456,0.12423744204187825,0.0,0.0,168.28783622838068,196.3881478416527,0.13356177478442913,0.13356177478442913,0.0,0.0,126.13430658698934,126.13430658698934,0.13764656472786535,0.13764656472786535,0.8902439024390244
23,0.0,0.0,1.4381804913207015,1.4381804913207015,0.014124986968328318,0.007062493484164159,12.415070897640843,0.052961115932396455,48.45171382359144,60.866784721232285,0.25964997450525673,0.2066888585728603,98.03398283037313,0.2820422125080179,77.6790861875834,147.96435680132956,0.5055237104683272,0.22348149796030936,12.691985401190818,0.013850380894156647,180.41521360875362,271.8692269843008,0.21073206241164574,0.19688168151748905,37.722979314577245,0.056135385884787566,136.97132458291807,174.69430389749533,0.2599617617522252,0.20382637586743763,0.8484848484848485
