Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.8742873384872993,1.8742873384872993,0.017106590787780908,0.008553295393890454,14.149622050307865,0.05895675854294944,59.17983248921546,73.32945453952333,0.3055393939146805,0.24658263537173108,49.55293127768729,0.16222685834957148,70.40797036612182,134.76859541643054,0.3927291422862798,0.23050228393670832,4.363395069991219,0.004761641445426925,111.80821837753948,102.90763677561023,0.12677457816694818,0.12201293672152126,0.0,0.0,238.2036289506841,238.2036289506841,0.11815656197950601,0.11815656197950601,0.7934782608695652
2,0.0,0.0,1.3673338718857344,1.3673338718857344,0.013157875552868674,0.006578937776434337,13.407161388777487,0.06118347459164329,57.963636650759625,71.3707980395371,0.3257000704185225,0.26451659582687925,43.18850523142496,0.12853721795066952,93.8702696929636,153.6807136634755,0.40791302060829926,0.2793758026576298,11.062759072173549,0.008779967517598054,155.32845507877354,254.28505395708777,0.13205651916741834,0.12327655164982028,5.33151144411075,0.0063470374334651785,181.04093972750618,186.37245117161694,0.22187196568049636,0.21552492824703118,0.8556701030927835
3,0.008005810974961456,6.274395506170189e-05,1.6634761311420252,1.6714819421169866,0.013099908078099399,0.006518582061518848,10.07126114836825,0.039965322017334326,56.12608812781953,66.19734927618778,0.2626878939531261,0.22272257193579176,12.80109767127104,0.02920885381341606,56.00839185273505,70.20639835640573,0.15700577966787105,0.12779692585445498,0.0,0.0,88.26289680051899,132.92156004617405,0.08756239761956248,0.08756239761956248,0.0,0.0,67.67794660597494,67.67794660597494,0.033570410022805024,0.033570410022805024,0.8607594936708861
4,0.0,0.0,1.5834972959726963,1.5834972959726963,0.0136670897569072,0.0068335448784536,16.47024098532405,0.07679576649903079,57.50005801164871,73.97029899697277,0.34490119572001193,0.26810542922098113,118.48121285491975,0.282098125845047,107.7389770004185,246.38605927982226,0.5386194996555672,0.2565213738105202,0.0,0.0,103.00335300680943,139.33744574995708,0.07153010625472878,0.07153010625472878,0.0,0.0,135.10961000560368,135.10961000560368,0.12063358036214614,0.12063358036214614,0.9195402298850575
5,0.0,0.0,1.5148631036982787,1.5148631036982787,0.013675847463942794,0.006837923731971397,15.493929767893103,0.07685481035661261,74.94058792706257,90.43451769495567,0.4485839171376769,0.3717291067810643,83.70014061674128,0.15776812219425437,84.5469361341285,242.19097559304504,0.3171323867327902,0.15936426453853586,0.7934841806240911,0.0009446240245524894,177.6170273481679,215.01393109938212,0.21239346610570478,0.21144884208115228,0.0,0.0,147.78103301826863,147.78103301826863,0.1319473509091684,0.1319473509091684,0.8461538461538461
6,0.0,0.0,1.764860242657443,1.764860242657443,0.01540751005494593,0.007703755027472965,15.096735527004512,0.0763822928449633,59.36296029205639,74.45969581906091,0.37673060384643914,0.3003483110014758,25.031107792962736,0.054631386056069466,75.89346464992222,123.7236755130577,0.22027188429994732,0.16564049824387786,0.0,0.0,127.14484041500562,159.2916569493019,0.12613575437996588,0.12613575437996588,0.0,0.0,294.22616601733114,294.22616601733114,0.14594551885780316,0.14594551885780316,0.8409090909090909
7,0.0,0.0,1.8397045969384516,1.8397045969384516,0.015330871641153763,0.007665435820576882,61.304301933687974,0.24935281540488163,75.81164389988115,137.11594583356913,0.5577136685690807,0.3083608531641991,163.9718829341421,0.5042786082300005,72.68179768408636,289.900623661657,0.727803978091774,0.22352536986177354,0.0,0.0,123.55464350739429,155.1060092841641,0.07354443065916326,0.07354443065916326,0.0,0.0,180.47951159437858,180.47951159437858,0.08952356725911635,0.08952356725911635,0.8452380952380952
8,0.0,0.0,1.6195824264488712,1.6195824264488712,0.014781903098541284,0.007390951549270642,15.880131375971814,0.07719508307764077,61.03039598199573,76.91052735796755,0.37387061910123115,0.29667553602359037,60.10382578231272,0.16695507161753534,68.1697832570757,147.6089825431474,0.3563155806649678,0.18936050904743248,0.0,0.0,83.13319525280757,51.08702526808763,0.05773138559222748,0.05773138559222748,0.0,0.0,142.28870797757978,142.28870797757978,0.09881160276220817,0.09881160276220817,0.8586956521739131
9,0.0,0.0,1.750773676331011,1.750773676331011,0.015979283553814786,0.007989641776907393,38.996739070413476,0.16248641279338946,70.13489596299696,109.13163503341043,0.4547151459725435,0.292228733179154,35.19019824631192,0.0942594595883355,102.83387184774178,167.9904521756894,0.3697073306090724,0.2754478710207369,3.1110420724218786,0.003086351262323292,106.7464421398663,136.3785305115198,0.10898559941695256,0.10589924815462927,68.32171573697637,0.08133537587735282,194.845961551633,263.16767728860935,0.31329485391501116,0.23195947803765835,0.8586956521739131
10,0.0,0.0,1.5065620957547916,1.5065620957547916,0.013899828859642421,0.0069499144298212105,26.965089517919022,0.1230549720063765,59.851190788812495,86.81628030673151,0.39618540616167164,0.2731304341552951,85.3664209490755,0.21172227417925474,81.60074737951953,139.92532989837855,0.4141050801800472,0.20238280600079248,0.0,0.0,212.17595254995345,281.6586500358465,0.2104920164186046,0.2104920164186046,2.079573425098624,0.002063068874105778,168.4797084535362,170.55928187863483,0.16920563678435996,0.16714256791025417,0.8279569892473119
