Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.5023925028130927,1.5023925028130927,0.013563265650395975,0.006781632825197987,16.967368488489633,0.07574718075218587,66.02534141313497,82.99270990162461,0.3705031692036812,0.29475598845149537,62.288332770874426,0.16684374849341366,103.60184427175733,142.4688129890123,0.4443486885070493,0.2775049400136357,29.91850226729764,0.02374484306928384,139.95019140679193,164.9054564581657,0.13481642355086473,0.1110715804815809,28.11117918620521,0.027888074589489293,172.4072551295872,200.5184343157924,0.198927018170429,0.17103894358093968,0.8461538461538461
2,0.0,0.0,1.3285802572258578,1.3285802572258578,0.011994127322177882,0.005997063661088941,34.48187650384575,0.1881451594951901,58.47888152863181,92.96075803247756,0.5072263583121295,0.3190811988169394,72.10883123388179,0.1931486550907548,94.57714174045401,209.05917211414112,0.4464802847526852,0.25333162966193035,0.0,0.0,144.57260089205928,205.14790248658088,0.08605511957860672,0.08605511957860672,0.0,0.0,116.24701723049434,116.24701723049434,0.034597326556694744,0.034597326556694744,0.8901098901098901
3,0.0,0.0,1.6913339066988684,1.6913339066988684,0.013423284973800543,0.006711642486900271,17.745766680830144,0.06337773814582194,62.35248427850624,80.0982509593364,0.2860651819976299,0.222687443851808,56.291980902742104,0.13402852595890977,122.60488045971273,181.7789353304298,0.42594490800584484,0.2919163820469351,0.5466633443425053,0.0004880922717343797,95.63294878109133,132.70154608478782,0.08587465368342308,0.0853865614116887,33.324680232064296,0.033060198642920924,210.41967520150456,243.74435543356884,0.24180987642219132,0.2087496777792704,0.8375
4,0.0,0.0,1.7023343743970951,1.7023343743970951,0.012666178380930768,0.006333089190465384,3.9427857097256402,0.016037124414558655,41.71295822203047,45.65574393175611,0.18570292670654767,0.16966580229198902,26.901462990830023,0.05871351049585918,82.32205553328221,110.9151366822653,0.23838466344548304,0.17967115294962388,0.0,0.0,155.00650442289057,194.72021508838992,0.15377629407032795,0.15377629407032795,0.0,0.0,55.120738780762856,55.120738780762856,0.0054683272599963155,0.0054683272599963155,0.88
5,0.0,0.0,1.4750509197282307,1.4750509197282307,0.014487107247330837,0.007243553623665419,4.809178516890461,0.02194664799374615,51.094132013855344,55.903310530745806,0.2551143139299908,0.23316766593624463,25.793263985822705,0.0690890999620251,86.86564240047963,127.23054059412628,0.30176492782045267,0.23267582785842758,2.6900753998849116,0.0040030883926858805,78.22691082809284,78.6975385891342,0.12041218188687167,0.11640909349418578,3.581897977963126,0.0035534702162332604,220.41279203950688,223.99469001747002,0.22221695438241074,0.21866348416617748,0.8383838383838383
6,0.0,0.0,1.470750448251176,1.470750448251176,0.013569423778507873,0.006784711889253937,10.497285134870161,0.045821482731576095,57.698482716218244,68.1957678510884,0.29767993903252876,0.25185845630095266,36.406718229184435,0.12280043847145543,112.4778040996251,174.26602314645618,0.5021898570614607,0.3793894185900053,24.557716578776827,0.017053969846372797,142.41711469682758,0.0,0.11595474394139195,0.09890077409501914,0.0,0.0,127.87244815605804,127.87244815605804,0.08880031121948476,0.08880031121948476,0.8064516129032258
7,0.0,0.0,1.3587403474569244,1.3587403474569244,0.011996814575760543,0.005998407287880272,42.12002188135991,0.192214385569698,67.86991944943068,109.98994133079059,0.5019382243270205,0.30972383875732257,98.2615567048928,0.26320059831667714,76.75343864073187,243.77987424108943,0.4687901661043518,0.20558956778767468,0.0,0.0,113.74736938243737,114.93014064653693,0.07899122873780373,0.07899122873780373,9.694699787165632,0.007694206180290184,158.74910627188314,168.44380605904877,0.1336855603643244,0.12599135418403423,0.8651685393258427
8,0.0,0.0,1.2618257443619414,1.2618257443619414,0.011141120163513173,0.005570560081756586,23.08251350993923,0.09388720772891948,51.15530015607162,74.23781366601085,0.3019593611415124,0.2080721534125929,18.559721265142315,0.06260223442607528,87.57022175655139,116.6935633955415,0.35797798241444306,0.29537574798836774,35.02777781884595,0.02779982366575075,126.90193838186002,162.81829289798327,0.12851564777833807,0.10071582411258732,55.63932345654879,0.033118644914612375,183.537288909662,239.17661236621078,0.14236703117036356,0.10924838625575119,0.8764044943820225
9,0.0,0.0,1.3942298027609743,1.3942298027609743,0.01148026524098818,0.00574013262049409,6.273529731289955,0.022405463326035553,46.86557498314292,53.139104714432875,0.18978251683726025,0.1673770535112247,17.35357060960653,0.036153272103346935,125.16178916464142,162.41673491979887,0.2969069995296832,0.2607537274263363,0.0,0.0,166.68112431430558,159.66205083681365,0.24803738737247855,0.24803738737247855,9.650703051666323,0.009574110170303893,157.0471477136637,166.69785076533,0.16537485194973214,0.15580074177942826,0.7951807228915663
10,0.0,0.0,1.4242213940181323,1.4242213940181323,0.013422721471401049,0.006711360735700524,35.76830448840421,0.18806747399656978,65.58100571942248,101.34931020782669,0.5328882381959141,0.3448207641993444,103.57514546533447,0.23633217715304491,70.56615068116649,201.5680198908268,0.39734621144538906,0.16101403429234418,3.547702283596493,0.0028156367330130897,92.92488535930421,65.8160355350631,0.0765655457483339,0.0737499090153208,34.5586702072447,0.03428439504686974,204.64155636631034,239.20022657355508,0.2373018120769395,0.20301741703006979,0.8842105263157894
