Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_orange_time,mean_N_queue_orange,mean_service_orange_time,mean_response_orange_time,mean_N_centre_orange,orange_rho,mean_queue_yellow_squadra_time,mean_N_queue_yellow_squadra,mean_service_yellow_squadra_time,mean_response_yellow_squadra_time,mean_N_centre_yellow_squadra,yellow_squadra_rho,mean_queue_yellow_modulo_time,mean_N_queue_yellow_modulo,mean_service_yellow_modulo_time,mean_response_yellow_modulo_time,mean_N_centre_yellow_modulo,yellow_modulo_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,orange_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,orange_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.8742873384872993,1.8742873384872993,0.017106590787780908,0.008553295393890454,19.68461896200327,0.09764195913692097,71.14043392973264,90.82505289173591,0.4505210956931344,0.35287913655621345,37.28469373924783,0.06288093190150923,42.23544919948778,95.81783383997814,0.13411135217842315,0.07123042027691392,0.0,0.0,78.52366051243986,112.43386825916981,0.023370137057273768,0.023370137057273768,0.0,0.0,136.7169301573907,136.7169301573907,0.0949423126092991,0.0949423126092991,3.4667929152954975,0.004814990160132635,127.09276718231398,151.80700620670788,0.18133272235779094,0.1765177321976583,92,50,17,10,15,0.9021739130434783,1.0,0.8235294117647058,0.8,0.7333333333333333
2,0.0,0.0,1.3623868228292764,1.3623868228292764,0.012975112598374059,0.0064875562991870295,20.2316718333763,0.09232707384278867,66.75171443950963,86.98338627288592,0.3969479929119794,0.3046209190691907,23.34227320157244,0.039366929010588435,52.17812776658609,75.50847351394833,0.12736575560106098,0.08799882659047256,0.0,0.0,174.42250168127052,135.9153902561572,0.1557343765011344,0.1557343765011344,0.0,0.0,125.38882601056022,125.38882601056022,0.08707557361844459,0.08707557361844459,93.93313443498499,0.15841897672566915,259.67509944450495,355.6497495826938,0.5963630928523144,0.43794411612664524,96,46,17,16,17,0.90625,1.0,0.7058823529411765,0.9375,0.8235294117647058
3,0.007905738337774438,6.274395506170189e-05,1.665710811769071,1.6736165501068456,0.013282671032594012,0.006609963538766155,12.627807837976038,0.05887965956199144,64.26417721076874,76.89198504874477,0.3585241366360123,0.29964447707402087,26.933719476119887,0.037407943716833175,61.50765434864197,79.24253650831376,0.12283524142328038,0.08542729770644719,0.0,0.0,100.47381940608271,93.38066583099946,0.05980584488457304,0.05980584488457304,0.0,0.0,79.79558206725,79.79558206725,0.0237486851390625,0.0237486851390625,39.417995273164856,0.03519463863675434,139.14304609376606,178.5610413669309,0.15942950122047403,0.1242348625837197,80,47,14,9,9,0.875,1.0,0.5,0.7777777777777778,1.0
4,0.0,0.0,1.5834972959726963,1.5834972959726963,0.0136670897569072,0.0068335448784536,12.077741106080932,0.049125732673543476,69.50689910365757,81.58464020973851,0.33184228656738873,0.28271655389384526,19.498026665105527,0.03094924867477068,50.83527904252287,81.02367395551552,0.11164016778988635,0.08069091911511567,0.0,0.0,73.02944168737105,85.00953060832875,0.07244984294382048,0.07244984294382048,0.0,0.0,41.8095398119553,41.8095398119553,0.016591087226966388,0.016591087226966388,34.6028435774889,0.05492514853569666,223.26801155321104,282.26047929074696,0.4093188176677777,0.35439366913208104,87,41,16,14,16,0.8735632183908046,1.0,0.8125,0.7142857142857143,0.75
5,0.0,0.0,1.5116667888501196,1.5116667888501196,0.013497024900447496,0.006748512450223748,27.98005718139804,0.14434156482467242,86.66049705082172,114.64055423221976,0.5913996845312924,0.44705811970661996,36.89987644230062,0.058571232448096214,39.59226282283834,85.94168143718804,0.12141609407164915,0.06284486162355292,33.98693219652614,0.010115158391823257,103.78933553501042,111.85577046164428,0.04100484158676684,0.03088968319494358,0.0,0.0,81.81523263931709,81.81523263931709,0.04058295269807395,0.04058295269807395,55.34777316835397,0.0768719071782694,216.96210927227713,268.3064373550624,0.3782081700564321,0.3013362628781627,90,52,16,8,14,0.9444444444444444,1.0,0.8125,0.875,0.9285714285714286
6,0.0,0.0,1.7652835145380628,1.7652835145380628,0.015586332618441228,0.007793166309220614,14.837802859367663,0.06329618283262,69.58017560657969,84.41797846594736,0.36011637639243416,0.29682019355981415,50.33143789400546,0.09487076587163727,48.058102788377866,119.13499062501107,0.18545647549258762,0.09058570962095035,0.35705506096071205,0.0002479549034449389,44.964461698114,45.32151675907471,0.03147327552713522,0.031225320623690277,0.0,0.0,146.77111895468107,146.77111895468107,0.08736376128254826,0.08736376128254826,8.371547301238328,0.009966127739569437,161.1332547587198,174.77928056174503,0.20179143102375968,0.19182530328419026,89,43,20,13,12,0.898876404494382,0.9767441860465116,0.7,1.0,0.9166666666666666
7,0.0,0.0,1.8397045969384516,1.8397045969384516,0.015330871641153763,0.007665435820576882,68.76222926852705,0.2660443394318011,78.50782047547455,147.2700497440016,0.5697948353190538,0.3037504958872527,89.78508087909887,0.14251600139539503,63.42975172774956,184.48077681687687,0.2431981469949975,0.10068214559960248,0.0,0.0,122.63643103626717,153.27760437446622,0.06083156301402141,0.06083156301402141,0.0,0.0,93.28387655209929,93.28387655209929,0.03701741133019813,0.03701741133019813,43.40859575340212,0.08182175786851589,183.52283491843684,221.85090919057927,0.42774773638541075,0.3459259785168948,84,39,16,9,19,0.8809523809523809,1.0,0.625,0.8888888888888888,0.8947368421052632
8,0.0,0.0,1.6195824264488712,1.6195824264488712,0.014781903098541284,0.007390951549270642,34.9712670013955,0.15612172768480134,69.61914649546074,104.59041349685624,0.4669214888252511,0.3107997611404497,56.1802939807447,0.07802818608436764,53.25103512022032,132.26606715431527,0.15198795708467364,0.07395977100030601,0.0,0.0,113.41528612532967,93.77768402877263,0.07876061536481227,0.07876061536481227,0.0,0.0,112.19018818354853,112.19018818354853,0.10016981087816833,0.10016981087816833,26.0121534137132,0.041289132402719364,176.0606599545321,196.04168089315712,0.3207504974099132,0.2794613650071938,92,45,14,16,16,0.9130434782608695,0.9777777777777777,0.7857142857142857,0.9375,0.875
9,0.0,0.0,1.750773676331011,1.750773676331011,0.015979283553814786,0.007989641776907393,42.15574814436641,0.2467449544164304,76.61441364139696,118.77016178576338,0.695182494579369,0.4484375401629386,67.08902117394587,0.059900911762451665,43.938042809100835,122.79444395243101,0.09913130712772027,0.0392303953652686,0.0,0.0,198.9341359081746,346.91464865913605,0.09867764677984851,0.09867764677984851,0.0,0.0,97.90242763782356,97.90242763782356,0.05827525454632355,0.05827525454632355,64.69787145781947,0.07702127554502318,124.47325662444756,203.39104434365666,0.2252037239074607,0.14818244836243757,92,59,9,11,12,0.9130434782608695,1.0,0.7777777777777778,0.6363636363636364,0.9166666666666666
10,0.0,0.0,1.5122512476166152,1.5122512476166152,0.014102342983726372,0.007051171491863186,24.09482051687736,0.11473724055655884,68.75232219696102,92.84714271383837,0.44212925101827794,0.3273920104617191,15.132370201652702,0.022518408038173662,47.35809336039345,67.07712924210526,0.09299176125304487,0.07047335321487119,0.0,0.0,67.50732379608844,90.49676008277555,0.04688008596950586,0.04688008596950586,0.024684459829586558,1.9590841134592506e-05,104.3911524546536,104.41583691448318,0.08286971183689142,0.08285012099575682,109.02892600179499,0.15142906389138194,167.16474005024466,283.0162217626755,0.3836023139611662,0.23217325006978423,94,48,15,15,15,0.8936170212765957,1.0,0.8666666666666667,0.7333333333333333,0.8
11,0.0,0.0,1.6773188091319076,1.6773188091319076,0.014643259444802367,0.007321629722401184,39.558067199952546,0.17659851428550244,69.16607479979844,108.72414199975098,0.48537563392745975,0.3087771196419573,30.939218485068057,0.05831797135082272,50.2170700520418,84.92740725324573,0.15297316291717136,0.09465519156634863,0.0,0.0,54.99409618820988,94.06629921005572,0.02182305404294043,0.02182305404294043,0.0,0.0,116.70373714710853,116.70373714710853,0.046311006804408146,0.046311006804408146,8.288533442283143,0.012334127146254675,130.62803840087514,147.1368071069232,0.20672108905231887,0.1943869619060642,88,45,19,8,15,0.9204545454545454,1.0,0.8421052631578947,0.75,0.9333333333333333
12,0.0,0.0,1.4293910020897456,1.4293910020897456,0.015314903593818702,0.007657451796909351,127.53041563883794,0.7591096168978448,85.47021522452441,213.00063086336235,1.2678608979962045,0.5087512810983595,594.2375597632022,1.0021863607117496,51.477835592810855,706.6852330054355,1.0890041389932759,0.08681777828152624,0.0,0.0,112.7034665666562,112.7034665666562,0.044723597843911195,0.044723597843911195,2.519540148429693,0.0029994525576543967,102.571702013169,105.0912421615987,0.12510862162095082,0.12210916906329644,38.26729469240945,0.05694537900656168,177.0304410849053,235.80121409115992,0.32038353538290887,0.26343815637634715,108,60,17,16,15,0.9259259259259259,1.0,0.7647058823529411,1.0,0.7333333333333333
13,0.0,0.0,1.5739489041120673,1.5739489041120673,0.013428532316829146,0.006714266158414573,3.9396945039776736,0.014070337514205977,77.86582729747057,81.80552180144825,0.29216257786231514,0.2780922403481092,38.854263244079874,0.06938261293585693,47.99542461551479,82.32565283526517,0.15508872832070478,0.08570611538484785,38.65692427390286,0.02684508630132143,101.96546906371191,164.87785650138488,0.09765443981778803,0.0708093535164666,0.0,0.0,170.7459535181988,170.7459535181988,0.0846954134514875,0.0846954134514875,58.10402884222203,0.09799290578549351,165.28612840518724,212.9005488599388,0.3767492731355117,0.2787563673500182,86,36,18,12,20,0.8488372093023255,1.0,0.7777777777777778,0.75,0.7
14,0.0,0.0,1.6265273238818587,1.6265273238818587,0.01662026928172931,0.008310134640864655,37.22713809725739,0.21420377079771116,67.44538568248109,104.67252377973848,0.6022823788913524,0.3880786080936412,67.39966926365653,0.13372950250725502,50.045334154946424,132.87864939982728,0.23302580043373602,0.09929629792648101,0.0,0.0,108.05710330363348,140.60576871649803,0.03215985217370044,0.03215985217370044,4.00017819020718,0.0031747445954025235,111.57775566012513,115.57793385033231,0.09172851892883517,0.08855377433343264,57.01147115835657,0.07918259883105079,156.65699813163585,228.84274954999213,0.29676176290276723,0.21757916407171646,103,58,20,11,14,0.9320388349514563,1.0,0.8,0.9090909090909091,0.8571428571428571
