Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_orange_time,mean_N_queue_orange,mean_service_orange_time,mean_response_orange_time,mean_N_centre_orange,orange_rho,mean_queue_yellow_squadra_time,mean_N_queue_yellow_squadra,mean_service_yellow_squadra_time,mean_response_yellow_squadra_time,mean_N_centre_yellow_squadra,yellow_squadra_rho,mean_queue_yellow_modulo_time,mean_N_queue_yellow_modulo,mean_service_yellow_modulo_time,mean_response_yellow_modulo_time,mean_N_centre_yellow_modulo,yellow_modulo_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,orange_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,orange_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.5939507530011006,1.5939507530011006,0.013788243930550411,0.006894121965275206,12.090910603313434,0.03301859684216642,75.67183304518994,87.76274364850337,0.23966785839093133,0.20664926154876492,28.69429332977415,0.08515435880667321,53.53208565549484,88.27385254870019,0.24401836626586826,0.15886400745919507,0.0,0.0,121.51372429196674,150.39834402263557,0.082479740841926,0.082479740841926,4.341756333753505,0.0018504728219205322,116.18952006785484,120.53127640160834,0.05137088174170912,0.04952040891978859,66.5043528620884,0.12230085620163879,171.94377393292476,236.5084904966093,0.4385037792515896,0.31620292304995085,1096,346,376,140,233,0.8877737226277372,0.9971098265895953,0.8430851063829787,0.6857142857142857,0.9227467811158798
2,0.0005308933919665309,4.603154361480958e-06,1.4552660236243573,1.4557969170163239,0.012622605648134892,0.006309001246886705,11.742761291935462,0.03465107633419771,70.42530659775504,82.1680678896905,0.24246528749882493,0.20781421116462723,31.346705709800137,0.09349124037134077,54.88751852947802,92.78142365691264,0.2571927226174179,0.16370148224607708,0.0,0.0,101.6010700169109,110.54357797860976,0.0707324365660633,0.0707324365660633,0.0,0.0,110.82906462508244,110.82906462508244,0.039455163418288836,0.039455163418288836,56.460886783158266,0.09469372932874609,175.48487843560116,229.43529728374372,0.38900929053643,0.29431556120768393,1096,373,377,133,212,0.9014598540145985,0.9973190348525469,0.8408488063660478,0.7142857142857143,0.9622641509433962
3,0.0,0.0,1.5593323559881929,1.5593323559881929,0.013481412231666273,0.0067407061158331364,10.796294209379061,0.03125553371131849,70.08742458247814,80.8837187918572,0.23416032856899116,0.20290479485767268,28.951090310154008,0.09363429065748238,54.645931748395014,83.88979128492034,0.27037143602100516,0.17673714536352272,0.5170832202244593,0.0003507882517604697,112.33813771818284,133.1518898726814,0.0765607625748147,0.07620997432305424,0.0,0.0,120.0562801098156,120.0562801098156,0.049246386632506474,0.049246386632506474,61.680272288523135,0.08757999807533881,196.03159044319136,259.2593017386234,0.3659258236808273,0.2783458256054885,1096,367,410,138,180,0.8968978102189781,1.0,0.8609756097560975,0.6884057971014492,0.9333333333333333
4,0.0,0.0,1.435230959884972,1.435230959884972,0.01244574037449232,0.00622287018724616,19.563550607124775,0.06176023824195997,72.8115579247551,92.37510853187989,0.2916192886008171,0.22985905035885712,39.510893251146385,0.1184798367191702,52.587605792607256,95.35896907089734,0.276172321881586,0.15769248516241582,0.0,0.0,109.6087600896806,131.58294690248783,0.06330769682959213,0.06330769682959213,1.0237493247283662,0.0003887973127137886,122.97813974501047,124.00188906973882,0.047093170249015666,0.04670437293630188,109.18717904810524,0.16932305902377956,201.40448664305197,317.49989551364877,0.4816529871052698,0.31232992808149024,1096,399,379,121,196,0.9014598540145985,1.0,0.8364116094986808,0.7107438016528925,0.9489795918367347
5,0.0,0.0,1.4946422295133381,1.4946422295133381,0.013238210870870175,0.006619105435435087,11.739201836959454,0.034342241041256924,71.16536472036073,82.90456655732018,0.24253170255311382,0.20818946151185688,30.95133890212984,0.0955485928179133,51.901240920184115,85.54131617206114,0.25577075804016947,0.16022216522225616,0.5239171462030047,0.00038105407746038546,98.66271986889052,104.54244884960491,0.07214017089935017,0.07175911682188979,2.2973353697328847,0.0008725769748757505,134.5509700718706,136.8483054416035,0.051977905338649426,0.051105328363773676,97.62831545890789,0.1688383351255497,187.96966196121855,285.9044133291132,0.49391292675877835,0.32507459163322866,1096,362,382,137,214,0.8987226277372263,1.0,0.8403141361256544,0.708029197080292,0.9579439252336449
6,0.0,0.0,1.4528651983178076,1.4528651983178076,0.012668635867702439,0.006334317933851219,16.553139608925047,0.047147360370373474,73.23224083954301,89.78538044846806,0.2557305615735036,0.20858320120313015,34.5711640230187,0.1045181172005307,55.0371852895426,94.70133576158132,0.2709106337686624,0.1663925165681317,0.0,0.0,104.83350554808729,119.11949054328709,0.0692264688393056,0.0692264688393056,1.3888104881766123,0.0006408626475371918,126.34302621396724,127.73183670214384,0.058941492551080416,0.05830062990354322,48.70078954704675,0.08369195863787442,152.93222700328036,197.39052644385796,0.3465048973150198,0.2628129386771454,1096,358,380,141,216,0.9087591240875912,1.0,0.8631578947368421,0.7872340425531915,0.9212962962962963
7,0.0,0.0,1.5309975131478788,1.5309975131478788,0.013131533404576545,0.0065657667022882725,6.894721587869763,0.019640318254570438,69.0258860919254,75.92060767979517,0.2162676009332906,0.19662728267872015,32.027316264039115,0.09674716695462157,54.54136669809507,89.82234367019153,0.2615041096335386,0.16475694267891708,1.6186333039421326,0.0008993675711935106,86.86812458556021,112.53673007853057,0.049166244344565305,0.04826687677337179,3.4262367120702817,0.0015015361575004159,101.98538222020018,105.41161893227046,0.046196270295586254,0.04469473413808584,67.8840610815635,0.11581230690199718,189.61167534399087,247.69554258632033,0.43929568705445565,0.3234833801524585,1096,364,386,127,218,0.9114963503649635,1.0,0.8652849740932642,0.7637795275590551,0.9357798165137615
8,0.00010790274330639164,9.411819439732943e-07,1.4812875430770456,1.481395445820352,0.012921475420984912,0.0064602671195204695,13.634885952659799,0.038196601137575954,70.31335980954424,83.94824576220404,0.23517157904445837,0.19697497790688243,36.187970432906035,0.11548860777027112,56.1897867123895,92.38922227464546,0.2948100828542008,0.17932147508392965,0.6935660039700275,0.00045813812738519633,112.11541167794289,135.35453135301242,0.07451647498810139,0.0740583368607162,3.0113615356282226,0.001078464761098928,126.48135785549536,129.4927193911236,0.046375479340465334,0.045297014579366406,64.63235738583096,0.11007642501119032,185.52930514423406,249.96958385865824,0.4260544191786231,0.3159779941674328,1096,352,401,128,214,0.8859489051094891,0.9971590909090909,0.8354114713216958,0.6953125,0.9158878504672897
9,0.0,0.0,1.502670489027813,1.502670489027813,0.013617437277307076,0.006808718638653538,13.283028990868834,0.043272741901667355,72.54209878262098,85.82512777348981,0.27959651412135667,0.23632377221968928,32.413036504729064,0.09862536172059051,54.20280129450231,88.35923217028349,0.2635519301758364,0.16492656845524586,0.05424018516870482,3.453289281846336e-05,90.15213345565952,106.85506737698427,0.05743134952050836,0.057396816627689896,3.8579594755440723,0.0015630569920671484,124.86750573851421,128.7254652140583,0.052153279404666415,0.050590222412599264,66.82911101361492,0.11438184605134634,176.58492604513867,244.54238937830908,0.4166170474408804,0.3022352013895341,1096,394,368,126,207,0.9023722627737226,1.0,0.8478260869565217,0.7222222222222222,0.927536231884058
10,0.0,0.0,1.513327533697741,1.513327533697741,0.012551762470132281,0.006275881235066141,14.008818160586019,0.038483037787636315,72.25369993983654,86.26251810042255,0.23696815146441697,0.19848511367678065,24.88270562945583,0.07155540143454496,54.97324729519115,82.80105904778614,0.229642421268567,0.158087019834022,2.128616889764089,0.0014175598370436977,99.89715800020555,116.31196044831576,0.0679444203993473,0.0665268605623036,0.08319667182737388,3.273938530074399e-05,126.8488830038992,126.93207967572658,0.049950054157827745,0.049917314772527,83.60229741170549,0.1341267178159645,196.58304092443984,279.7193937533727,0.449513242753553,0.31538652493758845,1096,363,380,140,212,0.9032846715328468,1.0,0.8552631578947368,0.7428571428571429,0.9339622641509434
