Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_time,mean_N_queue_green,mean_service_green_time,mean_response_green_time,mean_N_centre_green,green_rho
210,0.0,0.0,1.279122202549171,1.279122202549171,0.01015176351229501,0.005075881756147505,25.44080332044538,0.10347945795022426,58.32959911252325,83.77040243296862,0.3407327876737811,0.23725332972355687,30.94735424687783,0.06140348064856713,78.25400834281413,109.20136258969197,0.2166693702176428,0.15526588956907567,1.343833008966107,0.0011998509008625956,177.87457208658464,179.21840509555076,0.16001643312102745,0.15881658222016487
211,0.0,0.0,1.4433899256807112,1.4433899256807112,0.012744216605712629,0.006372108302856314,3.9198511929517705,0.015554965051395916,43.92015306735948,47.840004260311254,0.18984128674726689,0.17428632169587094,31.54831452384146,0.08763420701067072,120.55288763109697,152.10120215493842,0.4225033393192734,0.3348691323086027,4.808343723738441,0.004293164039052179,135.73681941685618,140.5451631405946,0.12548675280410235,0.12119358876505015
212,0.0,0.0,1.2938223708128083,1.2938223708128083,0.01039678690831721,0.005198393454158605,11.453346692412909,0.04999476730815158,52.85246580508824,64.30581249750115,0.280699975187505,0.23070520787935342,32.398477258991186,0.07071096227160774,76.87214316343268,109.27062042242386,0.2384874652076711,0.1677765029360634,0.0,0.0,292.1103258864249,292.1103258864249,0.20285439297668395,0.20285439297668395
213,0.0,0.0,1.4497225275969572,1.4497225275969572,0.014094524573859306,0.007047262286929653,11.758767578879112,0.05249449811999604,52.31347756303488,64.07224514191398,0.28603680866925885,0.23354231054926286,85.42130023041956,0.2796530662305402,101.2408229470761,186.6621231774957,0.6110962365929918,0.3314431703624515,0.0,0.0,196.40920625618267,196.40920625618267,0.09742520151596362,0.09742520151596362
214,0.0,0.0,1.5252879641872115,1.5252879641872115,0.014223915539047408,0.007111957769523704,20.923038738105042,0.0892550263629481,68.70883539028797,89.63187412839302,0.3823581932064385,0.29310316684349036,49.71755447833934,0.12823972385285942,110.17190741494667,159.889461893286,0.4124132945660155,0.28417357071315613,0.0,0.0,198.2149989310849,198.2149989310849,0.15731349121514673,0.15731349121514673
215,0.0,0.0,1.5423697608218165,1.5423697608218165,0.011628978355402586,0.005814489177701293,18.391729988253417,0.07115847912121857,56.94258955587891,75.33431954413233,0.29147206966479766,0.2203135905435791,47.52673815980974,0.08486917528537453,103.33420695765605,150.8609451174658,0.2693945448526175,0.18452536956724294,0.0,0.0,110.37140275396662,110.37140275396662,0.10949543924004625,0.10949543924004625
216,0.0,0.0,1.4712401890246791,1.4712401890246791,0.01240629127649779,0.006203145638248895,6.76114267366277,0.024817686401341518,68.2309206851572,74.99206335881998,0.27526848653535113,0.2504508001340096,43.201447812174656,0.1157181637826107,95.45541918694128,138.65686699911592,0.37140232231906056,0.2556841585364499,0.7055460712226911,0.0007699411491517463,120.63193134187416,121.33747741309685,0.13241192971667315,0.1316419885675214
217,0.0,0.0,1.0581884681268967,1.0581884681268967,0.00692861496987849,0.003464307484939245,10.139795895864426,0.03621355677094438,55.16343667280095,65.30323256866538,0.23322583060237637,0.19701227383143197,44.581602167311594,0.07961000387019927,78.56796333795701,123.14956550526861,0.21990993840226536,0.1402999345320661,0.0,0.0,176.74045669743975,176.74045669743975,0.10520265279609509,0.10520265279609509
218,0.0,0.0,1.333579793510546,1.333579793510546,0.013097658686264292,0.006548829343132146,44.43520009835811,0.21159619094456242,75.95560434866478,120.3908044470229,0.5732895449858233,0.36169335404126085,73.83402454769865,0.20509451263249626,88.3167250206359,162.15074956833453,0.45041874880092936,0.24532423616843307,45.807049931379716,0.04998785210765643,147.26231378209994,193.06936371347965,0.21069077389367818,0.16070292178602175
219,0.0,0.0,1.9248521716373073,1.9248521716373073,0.015467562093514076,0.007733781046757038,10.297810108853241,0.03371306880874573,79.2970533407625,89.59486344961574,0.29331651724576585,0.2596034484370201,32.944751344199496,0.08170821265922494,106.48475276770803,139.42950411190753,0.34580730186485004,0.2640990892056251,0.0,0.0,174.56304573427582,174.56304573427582,0.17317762473638476,0.17317762473638476
220,0.0,0.0,1.3248002223246678,1.3248002223246678,0.011565716226643926,0.005782858113321963,12.933970583748039,0.06030720411072994,57.65153038596718,70.58550096971523,0.3291189033310134,0.2688116992202835,31.18530188887344,0.068063158884446,71.88831338942609,103.07361527829953,0.2249622555677172,0.1568990966832712,8.375773519903445,0.01080208886495484,205.55859709472963,213.93437061463308,0.27590742241966565,0.26510533355471083
221,0.0,0.0,1.545127970788865,1.545127970788865,0.01302935292827912,0.00651467646413956,8.061861591250691,0.028792362825895326,70.41570153906243,78.47756313031311,0.2802770111796897,0.25148464835379436,67.94379050861211,0.18199229600521102,110.96449220473379,178.90828271334593,0.47921861441074803,0.2972263184055369,27.588327353347836,0.027369372374353013,148.5457866166554,176.13411397000323,0.17473622417659052,0.1473668518022375
222,0.0,0.0,1.6370197446775476,1.6370197446775476,0.013317025700749892,0.006658512850374946,12.649556943633401,0.055216319992050567,62.191292971978264,74.84084991561167,0.3266862496316382,0.27146992963958766,94.87371246541524,0.263538090181709,130.45592464030523,225.32963710572048,0.6259156586270013,0.36237756844529234,0.0,0.0,100.46859687044417,100.46859687044417,0.029901368116203624,0.029901368116203624
223,0.0,0.0,1.6963811871105483,1.6963811871105483,0.014304801677023473,0.007152400838511736,10.54475795330866,0.044982598411931786,68.17405533593428,78.71881328924296,0.33580446145212767,0.29082186304019586,18.151846694082373,0.046820239488704535,118.4785056963179,136.63035239040028,0.35241955973714356,0.305599320248439,0.0,0.0,88.38740142165774,88.38740142165774,0.026305774232636234,0.026305774232636234
224,0.0,0.0,1.3503525232767628,1.3503525232767628,0.011922755413852371,0.0059613777069261855,5.534034832606201,0.020862432900697978,53.353902935524076,58.88793776813028,0.22199817809414193,0.20113574519344393,38.61203928978187,0.11491678360054129,73.5920648226574,112.2041041124393,0.3339407860489264,0.21902400244838513,2.1385903426245765,0.002333779143737137,182.16651482587625,184.30510516850083,0.2011266028624513,0.19879282371871415
225,0.0,0.0,1.4235643378917457,1.4235643378917457,0.012004262769920476,0.006002131384960238,52.48308553853637,0.21347286776587215,73.56878381589087,126.05186935442723,0.5127109765408251,0.2992381087749529,73.69328987074877,0.16814937172889102,115.29037531748962,188.98366518823838,0.4312127281080836,0.2630633563791926,0.0,0.0,173.01999542588868,173.01999542588868,0.12015277460131157,0.12015277460131157
226,0.0,0.0,1.4135214968184953,1.4135214968184953,0.012059806421268908,0.006029903210634454,39.25145856546875,0.17133573183339534,65.75350087017347,105.00495943564223,0.4583549816635177,0.2870192498301223,56.36619636225686,0.11183769119495408,121.18963022752266,177.5558265897795,0.352293306725753,0.24045561553079894,0.0,0.0,287.08270149541215,287.08270149541215,0.19936298714959177,0.19936298714959177
227,0.0,0.0,1.5583714901607908,1.5583714901607908,0.014223231854642138,0.007111615927321069,13.968696679618724,0.05820290283174468,53.942820885163464,67.91151756478219,0.28296465651992575,0.22476175368818108,44.72234385813732,0.1464124352498543,89.83366081572133,134.55600467385867,0.44051072958703724,0.29409829433718293,12.608592066632708,0.011257671488064919,184.50361694578635,197.11220901241904,0.17599304376108843,0.1647353722730235
228,0.0,0.0,1.411659236977872,1.411659236977872,0.01120364473791962,0.00560182236895981,8.82132475524967,0.04375657120659559,41.71949689059091,50.54082164584058,0.2506985200686537,0.20694194886205808,41.936750016112704,0.08320783733355695,100.28430383627045,142.22105385238314,0.2821846306594904,0.19897679332593343,0.0,0.0,199.7346731113389,199.7346731113389,0.07925979091719798,0.07925979091719798
229,0.0,0.0,1.370646911132859,1.370646911132859,0.012373895725504977,0.006186947862752488,29.42928418391028,0.10802415821475003,70.20529688465608,99.63458106856636,0.36572217257311057,0.2576980143583606,15.405816168896614,0.044322288581150976,92.43019563513012,107.83601180402674,0.31024249427745787,0.2659202056963069,0.0,0.0,160.74072313915423,160.74072313915423,0.2073045040485124,0.2073045040485124
230,0.0,0.0,1.4500344479734046,1.4500344479734046,0.011795915152164601,0.0058979575760823005,10.575611641929743,0.04511421632966061,47.98899543245646,58.5646070743862,0.24982917700383003,0.20471496067416942,20.100855057586468,0.03788851647759354,112.77615895934966,132.87701401693613,0.2504626256271614,0.2125741091495678,13.599347300220392,0.013491415972440865,170.18407748923192,183.7834247894523,0.1823248261800122,0.16883341020757134
231,0.0,0.0,1.4206325114370892,1.4206325114370892,0.012543283087093349,0.006271641543546674,1.660679553176617,0.0077432479165973215,52.18483507229735,53.84551462547397,0.25106539557512664,0.2433221476585293,25.384220992336488,0.06295689730242184,83.57375972097785,108.95798071331434,0.2702330870865931,0.20727618978417126,0.0,0.0,160.739234574311,160.739234574311,0.15946352636340377,0.15946352636340377
