Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
153,0.0,0.0,1.4966992818037221,1.4966992818037221,0.013403791930424673,0.0067018959652123365,28.445783735139912,0.11891563825421088,68.45402719141835,96.89981092655827,0.40508298067419574,0.28616734241998487,56.35785801238937,0.15673816905468727,90.1386121776709,160.2550583860641,0.4074247907987717,0.25068662174408446,16.475721866277784,0.01671458552380165,179.65019253772704,273.33391534152446,0.1989693317443788,0.18225474622057714,55.38268046922982,0.04843587414265469,212.3893265645389,267.7720070337687,0.23418460648215775,0.18574873233950306,0.83203125
154,0.0,0.0,1.538566245747695,1.538566245747695,0.01267589623217682,0.00633794811608841,20.37540824851716,0.08786858387607074,60.43422121667882,80.80962946519598,0.3484900826550813,0.26062149877901053,50.63394729219643,0.11406760810203966,86.17703676208404,149.7052984707758,0.30820630323567855,0.19413869513363893,4.769602393050893,0.003990966057746044,131.83080368817295,158.3711314857729,0.11430042574172988,0.11030945968398383,1.602346011784439,0.0013149795346543535,201.2344138374244,202.83675984920885,0.16645979464839317,0.1651448151137388,0.857421875
155,0.0,0.0,1.467245544455015,1.467245544455015,0.012922431931408051,0.006461215965704026,19.219785293407796,0.08662062559398577,64.47938159048404,83.69916688389183,0.3772193126249352,0.29059868703094943,70.65020381422663,0.17986498561693884,86.29219193492524,133.00678097923722,0.39955216305299385,0.219687177436055,25.252111180703032,0.02302210632048109,119.87558420574382,151.43927638365955,0.13231152078034503,0.10928941445986394,16.819644063555945,0.013887674574768303,152.43986458113213,169.25950864468805,0.13975450169221065,0.12586682711744235,0.841796875
156,0.0,0.0,1.4998632409434287,1.4998632409434287,0.013335423945794745,0.006667711972897373,47.267816409972255,0.22162283631938526,62.9514347520017,110.21925116197396,0.5167808651800107,0.2951580288606254,83.26644847529793,0.2197853970404553,89.32557207793766,197.65148190146593,0.45556411325217844,0.23577871621172314,6.1933706514537334,0.004194467978713748,108.12641480008682,122.83617050513227,0.07742321691942658,0.07322874894071282,11.555675586573779,0.010033455983503263,176.0978968841583,187.65357247073206,0.16293412232165977,0.15290066633815652,0.841796875
157,0.0,0.0,1.5076081343956345,1.5076081343956345,0.013251825614245085,0.006625912807122543,17.159325338544217,0.07246905443806038,60.346791108135584,77.50611644667981,0.32733192367652897,0.2548628692384686,31.906399648999738,0.08709479559147848,78.20281778962777,120.27959675325822,0.30056477355807093,0.21346997796659248,13.270496380568114,0.012074810303239264,119.55458291798458,166.6107681575642,0.1208573959894389,0.10878258568619964,9.329750214130259,0.008328957371583692,202.45621114463592,211.78596135876617,0.18906789609280814,0.18073893872122446,0.857421875
158,0.0,0.0,1.540682739444513,1.540682739444513,0.013157115917967267,0.0065785579589836335,18.819121005788553,0.08600573674084348,59.11286360125916,77.93198460704772,0.35615891676043565,0.2701531800195922,50.6756900762363,0.12171376209094956,79.97521527005674,134.28350244585423,0.3137996381768646,0.19208587608591507,13.094932360019078,0.012449606881634203,126.58708580845354,154.85529383126251,0.13279841138700138,0.1203488045053672,0.1839448098714153,0.00011045046842417464,205.40806704852702,205.59201185839845,0.1234486258671945,0.12333817539877033,0.8515625
159,0.0,0.0,1.4795666397987797,1.4795666397987797,0.013153805262191813,0.006576902631095906,20.05849755384836,0.0867250708583212,62.96528167613339,83.02377922998176,0.3589622361952212,0.27223716533690007,54.70244810660783,0.16052415181067928,82.3281381159778,136.3646906893863,0.40211579896080735,0.24159164715012807,0.06352196911386415,5.625239851313027e-05,124.78796518705055,166.97413973639524,0.11056325407476482,0.11050700167625169,4.843225398411353,0.0035320828979821363,182.9792070277093,187.82243242612066,0.13697574381884275,0.13344366092086063,0.857421875
160,0.0,0.0,1.4641378556827964,1.4641378556827964,0.012931162249512445,0.0064655811247562225,42.99987384874027,0.19136940993821128,68.09678081869693,111.09665466743719,0.4944317121627912,0.3030623022245799,79.3980350943034,0.20544077478128445,77.44606680792148,151.81473106503128,0.40583087196549106,0.2003900971842066,5.531424670480192,0.004961648296635936,125.4714792409952,156.36827520292476,0.11750866616977834,0.1125470178731424,5.5930578110410885,0.004920453305537036,150.31079026057486,155.90384807161595,0.1371553147681725,0.13223486146263547,0.86328125
161,0.0,0.0,1.4765316035442213,1.4765316035442213,0.013224655922458134,0.006612327961229067,16.718423259596662,0.07340754685400766,59.85872260622021,76.57714586581689,0.33623627873306683,0.2628287318790592,52.18705256027737,0.14971947335943067,83.42508635708866,142.6063609485017,0.3890577647856739,0.23933829142624322,13.611804382360361,0.01119142092675713,113.53723519842875,146.1265297242372,0.10454002881686737,0.09334860789011024,7.7140475868874665,0.006612262208301278,193.5693694175842,201.28341700447166,0.1725344206689596,0.16592215846065833,0.875
162,0.0,0.0,1.4411519910024149,1.4411519910024149,0.012193736783685249,0.006096868391842624,25.231837699065604,0.11258219598343287,66.82905900076311,92.06089669982872,0.4107674612640087,0.2981852652805758,66.9600063725343,0.16266341660587505,82.49741457520705,153.3779388139164,0.3630712726221319,0.20040785601625682,1.84924730819396,0.001344636019229413,171.32040350568155,230.19921032929489,0.12591617621394657,0.12457154019471717,0.0,0.0,144.9351793565495,144.9351793565495,0.11975699380300309,0.11975699380300309,0.8671875
163,0.0,0.0,1.5269675309624493,1.5269675309624493,0.012822319755554791,0.0064111598777773955,19.952249765236047,0.08377196015795342,60.755766723569316,80.70801648880536,0.33886247522361357,0.25509051506566016,43.37322715332344,0.1059924289288725,91.94176619156129,152.3646526370588,0.3306732230096367,0.2246807940807642,5.90871687688422,0.005911393302636116,135.47233638144635,220.48871877885526,0.14144509353977494,0.13553370023713882,6.508692311868072,0.004803669224150982,162.40058118018027,168.90927349204836,0.12466164321025908,0.1198579739861081,0.841796875
164,0.0,0.0,1.5825748771029615,1.5825748771029615,0.013612500499639616,0.006806250249819808,26.924605300867896,0.11986679685246249,59.52076676262707,86.44537206349497,0.3848498329383673,0.2649830360859048,37.85459614929731,0.09793614805459792,90.3947231544406,129.04728960241525,0.33180235957861176,0.23386621152401385,8.421439122329367,0.006649482571232004,198.59475464887765,259.4440576128152,0.16345787845150095,0.15680839588026896,11.107490466452306,0.008397154492790538,134.4360479912544,145.54353845770672,0.11002949600073933,0.1016323415079488,0.86328125
165,0.0,0.0,1.522588295148823,1.522588295148823,0.012111689962439508,0.006055844981219754,31.12871566112729,0.13686737418460546,62.9234274008495,94.05214306197679,0.41353038774428674,0.27666301355968126,60.89753608790965,0.13718923077486417,87.31819052380837,112.87616327818309,0.3338985914511591,0.1967093606762949,1.5405776204787336,0.0012685621569499973,147.37198019639277,157.84452133811604,0.12261948572406861,0.12135092356711862,0.0,0.0,144.05668789380772,144.05668789380772,0.06714396402733429,0.06714396402733429,0.853515625
166,0.0,0.0,1.4588307681352215,1.4588307681352215,0.012285896508865496,0.006142948254432748,20.11557310320804,0.08735108715896234,58.021697235459804,78.13727033866785,0.3393080314787484,0.25195694431978605,40.34169101892298,0.095553933180038,73.8046253361386,120.25757232701375,0.27036867345552895,0.174814740275491,4.034711270282666,0.004579241305039014,147.59029694794117,146.27603005591075,0.1720885223247033,0.1675092810196643,11.507842704325038,0.00643583366849609,193.94091302215833,205.44875572648337,0.11489851340757293,0.10846267973907683,0.859375
167,0.0,0.0,1.5585601709881358,1.5585601709881358,0.012206048912613914,0.006103024456306957,12.445221425367206,0.05215966123919588,52.83498491354246,65.28020633890966,0.2735984625650699,0.22143880132587407,31.684041883959605,0.06639612245015016,99.83495285093042,149.14241932160272,0.2756072382090639,0.20921111575891374,16.617957055408123,0.014743045206262293,130.2022518091389,166.27752630225262,0.1302552996897084,0.11551225448344608,0.23130097337776706,0.00014859641166606644,178.7519716343461,178.98327260772385,0.11498556045555142,0.11483696404388535,0.865234375
168,0.0,0.0,1.5512052571577384,1.5512052571577384,0.012661434457517298,0.006330717228758649,19.472869099757656,0.08133452188226392,65.5926130599091,85.06548215966676,0.35530256402878263,0.2739680421465187,66.33811797215017,0.17661325705477543,84.54328023732378,142.58421952609527,0.40169447040901707,0.22508121335424158,2.7895531079731883,0.0017788458200179158,135.29756468259905,135.7029897267256,0.08805557118736952,0.0862767253673516,13.374377880555889,0.008955020044671384,152.83022935887698,166.20460723943285,0.11128484649066861,0.10232982644599722,0.865234375
169,0.0,0.0,1.51466799180889,1.51466799180889,0.01314838206375625,0.006574191031878125,24.36667481330507,0.11526179457176926,63.78137358559316,88.14804839889823,0.41696712104962325,0.30170532647785403,52.3170443453679,0.1348253929776999,79.18742190472999,128.79805836558694,0.33889799323233233,0.20407260025463247,6.229427502312242,0.004963990025688094,102.59498560886172,143.25089938524832,0.08671796903242157,0.08175397900673347,3.450488559619495,0.0019305428163764794,178.79506110311976,182.24554966273928,0.10196609281231259,0.1000355499959361,0.853515625
170,0.0,0.0,1.475264918383312,1.475264918383312,0.013446730270879916,0.006723365135439958,18.744127993081616,0.08041906160505136,61.8610214721023,80.60514946518393,0.3458251289639907,0.26540606735893935,50.67573303158933,0.14524548227302095,81.16708740064654,144.04994917532332,0.37788449998302504,0.2326390177100041,1.2375499516415098,0.0013218759625204608,153.20217358568678,165.63715610278373,0.16496316607787104,0.16364129011535058,0.004606531362752526,4.018341380566379e-06,150.8967763495388,150.90138288090156,0.13163337519375826,0.1316293568523777,0.861328125
171,0.0,0.0,1.45844487986867,1.45844487986867,0.011802343802561828,0.005901171901280914,13.96334205712489,0.062236729927706534,57.247430684987584,71.21077274211248,0.3173971971010135,0.255160467173307,26.512617540770563,0.060761556372656435,88.68890286796719,124.0969149138154,0.26401858155902796,0.20325702518637156,5.663863636857393,0.00438649005575989,151.99051266045507,153.50667123839224,0.12209851758699762,0.11771202753123773,5.4194838138563295,0.0029980180846028957,191.32211510782048,196.74159892167683,0.10883598730432766,0.10583796921972476,0.865234375
172,0.0,0.0,1.4990907272405274,1.4990907272405274,0.013347332482966462,0.006673666241483231,17.818201974858173,0.08056266526244986,63.35935551287186,81.17755748773003,0.3670336883561637,0.2864710230937138,48.51795461634764,0.13330798716467973,80.5603108568452,133.64174459621123,0.35465558869915204,0.22134760153447233,20.13147163837372,0.016804026628824336,177.40639174845614,290.616956710994,0.16488767320050263,0.14808364657167827,1.4409975232763423,0.0011276448693824396,222.1027326020343,223.54373012531065,0.17493294491254854,0.1738053000431661,0.859375
173,0.0,0.0,1.6034316985410981,1.6034316985410981,0.014258676898336452,0.007129338449168226,22.347763964347543,0.10868032015357071,56.541918356252275,78.88968232059982,0.38365162371924094,0.27497130356567023,55.05264493934557,0.14055759764593956,81.5272647124332,130.1406237770442,0.3487088405744035,0.20815124292846396,4.981408304026858,0.0038068311901493937,174.65093591414555,205.87410781559677,0.13727644252260912,0.13346961133245974,6.700882557220757,0.004655333512765676,176.7912141877122,183.49209674493295,0.12747826872205636,0.12282293520929069,0.86328125
174,0.0,0.0,1.5028746329550282,1.5028746329550282,0.012488344231222255,0.0062441721156111275,17.639923226443813,0.06899631231693296,57.47997133767037,75.11989456411418,0.29382189706987644,0.2248255847529435,38.55082796239073,0.10511268692341309,78.31905056543673,131.36369019086447,0.31865740897853917,0.2135447220551261,1.8974953783409936,0.0019401415759159536,158.23797959257655,195.77289295675098,0.1637345188380708,0.16179437726215484,3.9598448617049518,0.002506426217845926,181.56936047731188,185.52920533901684,0.1174326976632148,0.11492627144536888,0.83984375
