Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_completed_percentage
1,0.0,0.0,1.4682745246170785,1.4682745246170785,0.011215985951936017,0.005607992975968009,39.530606505936284,0.1607891732880345,65.54246134966822,105.0730678556045,0.42738053393648656,0.26659136064845207,100.62468842826456,0.2096347675588845,93.7298730731508,214.63385254008517,0.404905336461282,0.1952705689023975,0.0,0.0,226.32325912279387,220.3591905847945,0.17962163422443958,0.17962163422443958,0.0,0.0,93.34736580535684,93.34736580535684,0.05556390821747431,0.05556390821747431,0.8961038961038961
2,0.0,0.0,1.2961344563396964,1.2961344563396964,0.011058290004485506,0.005529145002242753,16.47220679087603,0.08170737495474222,69.21139694302686,85.68360373390288,0.42501787566420085,0.3433105007094586,49.84091484563866,0.1038352392617472,113.05154660446152,163.51662052463786,0.3393592946877087,0.2355240554259615,13.30270451660017,0.006598563748313576,114.31288015368015,147.85956905491383,0.06330138128486128,0.0567028175365477,6.266441898438036,0.005595037409319676,232.64225455872622,238.90869645716424,0.21331133612246808,0.2077162987131484,0.872093023255814
3,0.0,0.0,1.371254518190102,1.371254518190102,0.013603715458235136,0.006801857729117568,20.04793348774955,0.09546634994166453,58.68096225176624,78.72889573951579,0.37489950352150375,0.2794331535798392,104.41588751810156,0.3314790079939732,64.11638437643052,175.23572241273823,0.5350230853794669,0.2035440773854937,1.6432740742284295,0.0016302322164964578,164.18392853903475,183.75800461410432,0.1645111137036341,0.16288088148713764,0.0,0.0,260.0816712561181,260.0816712561181,0.23221577790724832,0.23221577790724832,0.83
4,0.0,0.0,1.872434801924352,1.872434801924352,0.0169039252951504,0.0084519626475752,26.501807712782778,0.11042419880326158,70.63321303473165,97.13502074751442,0.4047292531146434,0.2943050543113819,29.036163021453177,0.0892977235778818,69.78641500906448,94.36486512965757,0.3039186427525841,0.21462091917470227,0.0,0.0,128.99467615765343,165.74376460268837,0.10237672710924875,0.10237672710924875,13.59949272374984,0.012142404217633787,164.34447185805314,177.943964581803,0.15887853980518124,0.14673613558754744,0.8351648351648352
5,0.0,0.0,1.7089996940791192,1.7089996940791192,0.016106643942213922,0.008053321971106961,16.097977654605888,0.08144810122866074,64.54318226010898,80.64115991471486,0.4080058686161169,0.3265577673874561,81.64219349743165,0.25918156665851316,77.79414427662675,142.8771482642874,0.5061471040446299,0.24696553738611668,0.0,0.0,93.97321513076845,142.0964276997285,0.055936437577838366,0.055936437577838366,0.0,0.0,253.72388668198732,253.72388668198732,0.12585510252082704,0.12585510252082704,0.8421052631578947
6,0.0,0.0,1.5222796585709417,1.5222796585709417,0.013289743051016158,0.006644871525508079,5.216165044725613,0.021216544328745052,57.57076540661871,62.78693045134432,0.25538334806598384,0.23416680373723883,12.497368072307191,0.037194547834247596,82.24963573140276,99.93037616087067,0.2819851303681844,0.2447905825339368,3.161483700537095,0.0028227533040509774,209.02173777744585,165.8293563459042,0.1894493048910562,0.18662655158700522,0.0,0.0,151.0382355872495,151.0382355872495,0.1198716155454361,0.1198716155454361,0.8409090909090909
7,0.0,0.0,1.5356563005536867,1.5356563005536867,0.012035401561879093,0.0060177007809395465,29.46947531682424,0.09647744895388889,69.27719366410741,98.74666898093166,0.32327778535424057,0.22680033640035166,18.593876636556352,0.060872810417297585,80.66163087723457,114.69146968946662,0.3249436257891965,0.2640708153718989,30.64377671971808,0.018240343285546478,137.29751654040888,145.14182649910487,0.09996505551198033,0.08172471222643386,0.0,0.0,276.84426839755747,276.84426839755747,0.1647882549985461,0.1647882549985461,0.7848101265822784
8,0.0,0.0,1.59556807551621,1.59556807551621,0.015670757884534207,0.007835378942267103,42.416944616124724,0.19777742033312123,61.29571637375795,103.71266098988268,0.48358085977425447,0.2858034394411333,91.67383457478194,0.3183119256068817,100.37424919369897,183.69898078224594,0.6668336241961142,0.34852169858923254,37.504499202863734,0.037206844447285455,130.4777272921612,178.93205015000296,0.16664903422125488,0.12944218977396943,0.0,0.0,222.9779421160911,222.9779421160911,0.1548457931361744,0.1548457931361744,0.8888888888888888
9,0.0,0.0,1.5681321197553422,1.5681321197553422,0.0113565123752123,0.00567825618760615,0.0,0.0,53.16038837604203,53.16038837604203,0.14766774548900563,0.14766774548900563,28.9450831826139,0.0574307206004244,55.26968669665358,71.46405879150743,0.16709279737949898,0.10966207677907457,7.626716655504424,0.012105899453181626,114.33409317577431,145.75526864446255,0.19358858703377577,0.18148268758059416,13.753598394881578,0.010915554281652046,138.76862910792318,152.52222750280475,0.1210493869069879,0.11013383262533585,0.821917808219178
10,0.0,0.0,1.465809660385619,1.465809660385619,0.013378421503519538,0.006689210751759769,7.779554376929698,0.03473015346843615,64.49251657429178,72.27207095122148,0.3226431738893816,0.2879130204209454,52.30365439824108,0.1504767834870031,83.70074877414831,150.36107062676965,0.3912825091269139,0.24080572563991082,14.248957702915163,0.011308696589615209,125.93998258786897,211.20403227221652,0.11126106372284456,0.09995236713322934,0.0,0.0,216.60083062916942,216.60083062916942,0.19339359877604412,0.19339359877604412,0.8478260869565217
