Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_yellow_time,mean_N_queue_yellow,mean_service_yellow_time,mean_response_yellow_time,mean_N_centre_yellow,yellow_rho,mean_queue_green_squadra_time,mean_N_queue_green_squadra,mean_service_green_squadra_time,mean_response_green_squadra_time,mean_N_centre_green_squadra,green_squadra_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.5939507530011006,1.5939507530011006,0.013788243930550411,0.006894121965275206,30.939259602484405,0.1313758977617104,74.13122088502277,105.07048048750717,0.44615575419885284,0.31477985643714246,87.40710617551613,0.23800678712226148,81.85628202157824,163.10192056772993,0.4608988555383971,0.2228920684161356,5.192191706816327,0.004179981845505959,151.4938412080845,145.16657051617395,0.12614032955848317,0.1219603477129772,14.23096916264056,0.01235522524578861,202.46924784896328,216.70021701160383,0.1881375724584066,0.17578234721261798,1096,538,345,212,0.843978102189781,0.9981412639405205,0.672463768115942,0.7358490566037735
2,0.0005308933919665309,4.603154361480958e-06,1.4552660236243573,1.4557969170163239,0.012622605648134892,0.006309001246886705,23.630052419885487,0.10506030698422077,70.67321686642688,94.30326928631237,0.4192767009055847,0.31421639392136397,73.09271769816954,0.18099063856641073,84.99655096302213,168.70167213666676,0.39145729679445884,0.21046665822804808,5.190527601236879,0.00451691434250865,142.31502205596317,190.1096130869403,0.1283626606064978,0.12384574626398917,5.0417876578616445,0.004347591325659916,173.81383814993478,178.85562580779643,0.15422925757195582,0.1498816662462959,1096,563,313,219,0.8585766423357665,0.9964476021314387,0.7284345047923323,0.6940639269406392
3,0.0,0.0,1.5593323559881929,1.5593323559881929,0.013481412231666273,0.0067407061158331364,35.53973910220185,0.15811733404551112,73.1493525679197,108.68909167012156,0.4835609334465559,0.3254435994010448,66.77967923303599,0.17173075239589702,83.27863424619333,151.2066958580655,0.3858902494443124,0.2141594970484154,18.328134289425698,0.013445821787448298,128.8081286182552,180.51641751134622,0.10794159068712322,0.09449576889967493,8.292629013982232,0.00726108230586567,183.96736783177897,192.2599968457612,0.16834415947810027,0.1610830771722346,1096,564,327,204,0.8540145985401459,1.0,0.6819571865443425,0.7303921568627451
4,0.0,0.0,1.435230959884972,1.435230959884972,0.01244574037449232,0.00622287018724616,20.548969237428167,0.08974649750094592,71.96849436554609,92.51746360297426,0.40406495430995987,0.31431845680901394,51.75464419220391,0.13635841660003098,79.12226293145356,139.38078572023747,0.3448225391834404,0.2084641225834094,8.228498988006052,0.007031253636109514,151.7679588143033,203.87164870616465,0.13671699751399455,0.12968574387788503,4.092947750704423,0.0033031231154363573,183.52458413399484,187.61753188469925,0.15141258676532324,0.14810946364988686,1096,552,333,210,0.8348540145985401,1.0,0.6636636636636637,0.6761904761904762
5,0.0,0.0,1.4946422295133381,1.4946422295133381,0.013238210870870175,0.006619105435435087,27.226760574362768,0.12321554184091069,69.10694755243674,96.33370812679951,0.4359611571111614,0.31274561527025074,67.18155770109064,0.17264685888046097,75.76011674051927,158.18769312215196,0.36733937020720175,0.19469251132674079,11.814314806278006,0.010597733877866085,140.35535742046298,191.10246507166687,0.1364999762562754,0.1259022423784093,11.48749977935881,0.009840402739297652,187.4927147548529,198.98021453421168,0.17045009669438987,0.1606096939550922,1096,560,318,217,0.8375912408759124,1.0,0.6446540880503144,0.7050691244239631
6,0.0,0.0,1.4528651983178076,1.4528651983178076,0.012668635867702439,0.006334317933851219,22.846518307857536,0.10051691127716032,72.69333141850254,95.53984972636007,0.4203428491366628,0.3198259378595025,63.764115908045355,0.16842571694597727,77.24425944164555,153.60545204122892,0.3724577119191675,0.2040319949731902,7.021090291226153,0.005976987041223458,123.79936740171632,172.45710817856488,0.11136620495177921,0.10538921791055575,19.2579599162688,0.015781252971851987,167.9334675137284,187.19142742999722,0.1533971034979293,0.13761585052607728,1096,553,332,210,0.8448905109489051,1.0,0.677710843373494,0.7047619047619048
7,0.0,0.0,1.5309975131478788,1.5309975131478788,0.013131533404576545,0.0065657667022882725,24.48749099454046,0.10712393086897538,70.09668945929656,94.58418045383702,0.4137716359138031,0.30664770504482775,62.94575308710172,0.1531994570920456,83.88958611200057,152.78832337376406,0.3573727081492068,0.20417325105716114,7.406110524073786,0.006955075332463964,146.78913722060327,180.76581872099047,0.1448046934333718,0.13784961810090782,12.466098422023823,0.010243544391769364,193.67521419979005,206.14131262181385,0.1693888188054546,0.15914527441368523,1096,559,311,225,0.8494525547445255,1.0,0.7009646302250804,0.6844444444444444
8,0.00010790274330639164,9.411819439732943e-07,1.4812875430770456,1.481395445820352,0.012921475420984912,0.0064602671195204695,31.662647720911174,0.13909670848707245,71.08935072100199,102.75199844191316,0.4513982816509577,0.3123015731638853,69.79372847307053,0.1894093113132472,82.76512060317638,157.80027364053927,0.4140209610584555,0.22461164974520825,7.667000788977187,0.0053085426025326335,128.04135551765802,147.5793426079879,0.09396289511397815,0.08865435251144552,8.077446345605463,0.007328405292928923,173.7387411619724,181.81618750757787,0.16495593456904808,0.15762752927611914,1096,553,341,201,0.8540145985401459,0.9963833634719711,0.718475073313783,0.6965174129353234
9,0.0,0.0,1.502670489027813,1.502670489027813,0.013617437277307076,0.006808718638653538,27.28444527054862,0.12385357443332626,76.03295152700797,103.31739679755658,0.4689935517338953,0.345139977300569,83.95623093997787,0.23810478632848017,86.70327456010388,183.43811274484565,0.4840003491947105,0.2458955628662304,13.96514066465178,0.010276764233822485,137.68876137882853,204.59607344068425,0.11160012160743377,0.10132335737361128,1.5182786031111486,0.0014311244286574884,172.22981739200281,173.74809599511397,0.16377438508440245,0.16234326065574498,1096,549,343,203,0.8567518248175182,1.0,0.7026239067055393,0.7339901477832512
10,0.0,0.0,1.513327533697741,1.513327533697741,0.012551762470132281,0.006275881235066141,30.727008280988066,0.1285898331809234,72.26678330712915,102.99379158811722,0.43101997948759974,0.30243014630667636,87.57964542166256,0.22799370140894,84.21757661851447,195.2622945210936,0.44723502083310823,0.21924131942416822,4.360265094619903,0.003266700454675032,141.57388735899568,170.03121926951195,0.10933352716582909,0.10606682671115404,4.983750233189156,0.0037338140685148004,152.93921162395063,157.92296185713977,0.11831551525133074,0.11458170118281594,1096,553,344,198,0.8521897810218978,1.0,0.7005813953488372,0.7070707070707071
