Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_orange_time,mean_N_queue_orange,mean_service_orange_time,mean_response_orange_time,mean_N_centre_orange,orange_rho,mean_queue_yellow_squadra_time,mean_N_queue_yellow_squadra,mean_service_yellow_squadra_time,mean_response_yellow_squadra_time,mean_N_centre_yellow_squadra,yellow_squadra_rho,mean_queue_yellow_modulo_time,mean_N_queue_yellow_modulo,mean_service_yellow_modulo_time,mean_response_yellow_modulo_time,mean_N_centre_yellow_modulo,yellow_modulo_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,orange_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,orange_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.4496087316856938,1.4496087316856938,0.012281800226764636,0.006140900113382318,18.38937797374555,0.08159801805564686,68.79010132547839,87.17947929922394,0.3868359623743735,0.3052379443187267,41.53414172146303,0.06260954250013238,56.69762117888238,104.08176296484838,0.148076870720406,0.08546732822027364,1.0174179525230824,0.0006134719043054084,99.1997321662913,116.34060560703517,0.06042787605131749,0.05981440414701208,0.03206873179111757,1.3634686395473395e-05,106.94512733201987,106.97719606381098,0.04548357351010489,0.045469938823709415,33.124230257726325,0.04916405570991501,153.53355172595045,192.5641543048073,0.27704352737356447,0.22787947166364947,1096,574,196,133,192,0.9215328467153284,0.9982578397212544,0.7755102040816326,0.7819548872180451,0.9427083333333334
2,0.0,0.0,1.4949930870919304,1.4949930870919304,0.012904764615761255,0.006452382307880628,21.79131724246366,0.09473771589538016,70.74515995125947,92.53647719372313,0.4023021825066657,0.30756446661128556,35.47592837173958,0.0547633730007643,52.169218604937825,93.76708581835112,0.1352957933981542,0.08053242039738988,3.0525442232996687,0.001730990999169209,79.47479302857842,108.53895751940726,0.04679836474702523,0.04506737374785602,5.169054187517596,0.002727634886146379,138.76000971109374,143.92906389861133,0.0759492784518052,0.07322164356565883,70.95244317593796,0.11623342583097095,177.80376112703604,240.7096275794184,0.40750937569756707,0.2912759498665961,1096,552,196,139,208,0.9215328467153284,1.0,0.8214285714285714,0.7338129496402878,0.9375
3,0.0,0.0,1.4862832179520287,1.4862832179520287,0.012801644021798887,0.006400822010899443,24.868757407197243,0.10866320134394443,71.18697119210866,96.0557285993059,0.4197122842175012,0.31104908287355676,42.24426209819537,0.06274558184793733,54.752950313813784,102.13895392839665,0.14407037140978907,0.08132478956185175,1.1902188349393175,0.0007763517373935527,107.11674079330518,119.66288238312997,0.07064608104902656,0.06986972931163302,8.889483251004712,0.003493012490521198,121.64712142906431,130.53660468006902,0.051292744217294586,0.04779973172677338,77.5553078420904,0.1298209395021659,172.7027642356566,253.031725575939,0.4189105676852429,0.28908962818307704,1096,560,189,133,213,0.9142335766423357,0.9910714285714286,0.8148148148148148,0.7368421052631579,0.9154929577464789
4,0.0013513940008974084,1.1184979577821768e-05,1.5659030617625262,1.5672544557634236,0.01297157532838185,0.006480195174402015,17.61664265755182,0.07396744053898155,72.76660449193193,90.38324714948375,0.37949441270999723,0.30552697217101565,35.43219135882693,0.05779555234409011,53.32486892543666,94.27653746738416,0.14477691406712226,0.08698136172303214,0.0,0.0,117.14537506230948,118.97927526807396,0.06280961777780053,0.06280961777780053,0.11687151514397899,4.677644350975388e-05,115.72280685371624,115.83967836886022,0.04636346302804138,0.04631668658453163,74.29957485300064,0.11165599852854995,189.19228716437834,263.6405048561816,0.3959705962773647,0.28431459774881473,1096,556,216,124,199,0.9078467153284672,1.0,0.7638888888888888,0.717741935483871,0.9296482412060302
5,0.0011724438259644047,1.0110175140482556e-05,1.5443247414227934,1.5454971852487578,0.013327075358288538,0.006658482591574028,25.45145290132562,0.11434173248672773,71.25964032521664,96.71109322654225,0.43447869137688117,0.3201369588901534,49.028982948261856,0.07329301143889412,52.601271570272395,107.97843801195488,0.15192620688919925,0.07863319545030512,1.2422941388979714,0.0008014831003726305,107.3114763427797,131.2991345021739,0.07003495371875013,0.0692334706183775,2.297319911515594,0.0009941232869948977,105.25332344632706,107.55064335784266,0.0465405791145465,0.04554645582755161,49.93976880511332,0.07740496783298705,172.0418589015967,230.5758323462766,0.3440640828596044,0.2666591150266173,1096,571,190,137,197,0.9114963503649635,1.0,0.8,0.7007299270072993,0.9137055837563451
6,0.0,0.0,1.5581325369613508,1.5581325369613508,0.013372970698294432,0.006686485349147216,19.42837410744467,0.08459100629851236,70.00656494016829,89.43493904761296,0.3893991051667442,0.3048080988682318,30.306495270047215,0.051262810120811436,50.352143362227444,82.19196902931951,0.13643241951820054,0.08516960939738909,0.5229181197139301,0.00028664519963487697,92.62597424121054,106.8177640718627,0.05106092491339151,0.050774279713756636,1.8929924050945852,0.0008746087651238755,124.92069065670526,126.81368306179985,0.05859102151968193,0.05771641275455805,66.64420636298408,0.10124581313822914,166.80915731349046,243.27267548081142,0.3546621218136005,0.2534163086753714,1096,556,216,129,194,0.9124087591240876,1.0,0.8009259259259259,0.7131782945736435,0.9226804123711341
7,0.0,0.0,1.5438691664412576,1.5438691664412576,0.013185752585932973,0.006592876292966486,20.87154281219569,0.09205658476749926,72.78750868232727,93.65905149452296,0.41309511667298265,0.3210385319054834,41.319189929670074,0.06085516962489362,51.020141746001826,93.95748112204419,0.13599796370008832,0.07514279407519471,1.1105898284073366,0.0007269706078345731,98.58247173617396,111.65147128682726,0.06525714868686117,0.0645301780790266,0.0,0.0,118.9635757928911,118.9635757928911,0.048206014596449506,0.048206014596449506,32.003413873361126,0.05087569440263413,156.97167391196953,186.49071168993376,0.30041291388229374,0.2495372194796596,1096,566,189,136,204,0.9187956204379562,0.9982332155477032,0.7936507936507936,0.7573529411764706,0.9264705882352942
8,0.0,0.0,1.4470718636107816,1.4470718636107816,0.01268426080755908,0.00634213040377954,22.996457909217085,0.10078734757606374,71.22959545966053,94.22605336887761,0.412967685245276,0.31218033766921227,36.67105066085151,0.060709716982049106,54.207806098839654,98.67826578113147,0.15045191163347266,0.08974219465142355,1.5118696402001661,0.0009673170500887489,90.13539284542924,111.48236527381302,0.05863730393089387,0.057669986880805116,2.0260484332063546,0.0007291667331425666,134.49219075508245,136.5182391882888,0.0491323686303808,0.04840320189723823,55.91774205098654,0.09615073224387626,165.67884939995452,222.93218544110013,0.3810360316646434,0.2848852994207672,1096,548,207,125,215,0.9096715328467153,1.0,0.748792270531401,0.728,0.9441860465116279
9,0.0,0.0,1.5330015326306712,1.5330015326306712,0.012082525546815874,0.006041262773407937,18.37014970541172,0.0756958197237046,70.47598167899861,88.84613138441033,0.3660983090650413,0.2904024893413367,28.371639945033635,0.0395813633007071,52.26026798172243,82.83285836423616,0.11248982601856125,0.07290846271785414,2.625442788219412,0.0013216156653525946,107.79675400412505,135.73708250384246,0.05558517814146839,0.054263562476115794,0.19266782140207048,7.20472002996347e-05,135.12754090071957,135.32020872212163,0.05060233780318389,0.050530290602884255,40.17574921842812,0.05922736675876682,160.97323743377578,207.55955452692606,0.2965352242924641,0.23730785753369726,1096,573,195,122,205,0.9233576642335767,0.9982547993019197,0.8358974358974359,0.6885245901639344,0.9414634146341463
10,0.0,0.0,1.4829986798748356,1.4829986798748356,0.012770480309402081,0.0063852401547010405,23.839327961941645,0.10451632254778942,70.35966492761324,94.19899288955489,0.4129869910862942,0.3084706685385048,38.099845182740225,0.06465957940344974,53.68968811441502,95.63004931855829,0.15577681715414626,0.09111723775069651,0.03721655669288515,1.9591464667002883e-05,85.64956960819597,88.60389881799023,0.04510706504719125,0.04508747358252425,0.0,0.0,100.97159408993156,100.97159408993156,0.030939958936649272,0.030939958936649272,82.93669828426563,0.13944932892095477,187.02733925942567,277.78100189098825,0.4539161149052069,0.3144667859842521,1096,558,217,106,214,0.9096715328467153,0.9982078853046595,0.7788018433179723,0.7075471698113207,0.9158878504672897
