Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_orange_time,mean_N_queue_orange,mean_service_orange_time,mean_response_orange_time,mean_N_centre_orange,orange_rho,mean_queue_yellow_squadra_time,mean_N_queue_yellow_squadra,mean_service_yellow_squadra_time,mean_response_yellow_squadra_time,mean_N_centre_yellow_squadra,yellow_squadra_rho,mean_queue_yellow_modulo_time,mean_N_queue_yellow_modulo,mean_service_yellow_modulo_time,mean_response_yellow_modulo_time,mean_N_centre_yellow_modulo,yellow_modulo_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,orange_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,orange_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,7.708452626071037e-05,6.899934610827247e-07,1.6254944636355697,1.6255715481618305,0.01455069899450723,0.007275004500523074,26.644734222937604,0.12621372932736655,73.67394644201067,100.31868066494829,0.47520064197241413,0.34898691264504755,53.53146683453952,0.08350447006247701,52.23775217210356,118.25738655304689,0.16499085686127873,0.08148638679880175,2.638935995467101,0.0017888509773125744,86.04844309927138,106.34783722527037,0.06011836021844569,0.058329509241133115,13.277340425289822,0.006939980939872437,119.92138306283157,133.19872348812137,0.06962212104332059,0.06268214010344814,68.6227463391475,0.09919929243569582,171.86276218147526,251.28727249957407,0.347639719465367,0.24844042702967115,1096,580,191,147,177,0.906934306569343,0.9982758620689656,0.7853403141361257,0.7006802721088435,0.9152542372881356
2,0.0,0.0,1.5159260155034335,1.5159260155034335,0.013924858487540204,0.006962429243770102,21.19648358342219,0.09628648563217124,70.82878424706449,92.02526783048668,0.4180311132213886,0.32174462758921735,46.27607409640373,0.08493816076900342,55.68259169108253,105.4505477180909,0.18714166479225183,0.10220350402324845,2.422610653597718,0.0013806855049401793,89.00635744493546,116.43065040737265,0.052106866944474556,0.050726181439534376,1.3083825355586467,0.0005921486293061568,116.64456277183396,117.9529453073926,0.05338322164058407,0.05279107301127792,87.38685294539728,0.15526879778755767,180.7250062978226,275.07800736041503,0.4763806528573963,0.3211118550698386,1096,542,219,122,212,0.8905109489051095,0.9981549815498155,0.7214611872146118,0.7131147540983607,0.8962264150943396
3,0.001812944546829226,1.624765066414023e-05,1.530850544922897,1.5326634894697264,0.013735765391246683,0.006859758870291272,35.21740814297258,0.17969561463002523,74.95476944888517,110.17217759185773,0.5621497495535495,0.38245413492352426,60.49992548358585,0.08706888960068027,60.36179809688395,123.31674569993977,0.17393899220968334,0.08687010260900306,8.306443200969392,0.0034640230576909567,80.78608663851489,103.88603969758475,0.037154118816580387,0.033690095758889434,5.368968816511579,0.0022829149046019056,152.75868407349108,158.12765289000268,0.06723674283637462,0.0649538279317727,66.09047536559608,0.10376134739342097,169.3919055630577,239.33211995642498,0.36970484774705115,0.2659435003536302,1096,624,176,103,192,0.9297445255474452,1.0,0.7784090909090909,0.7572815533980582,0.9375
4,0.0,0.0,1.475418437813412,1.475418437813412,0.012928405547946638,0.006464202773973319,32.22474342286884,0.14530741556955853,73.3753041037546,105.60004752662344,0.4761704317939344,0.3308630162243759,50.579511143231976,0.073597865985484,51.328402200787394,100.6744771330877,0.1482854377124017,0.07468757172691771,0.7663447150206637,0.0005146626586380439,89.53174224308256,108.64002313830389,0.060642492331318014,0.06012782967267997,5.670454326025565,0.0026747862049837676,96.4225750239816,102.09302935000717,0.04815787427773929,0.04548308807275552,72.08257878160735,0.11871804659614948,182.31489101041103,253.9601992872616,0.41898571309740135,0.30026766650125186,1096,564,182,143,206,0.9178832116788321,1.0,0.7692307692307693,0.7552447552447552,0.941747572815534
5,0.0,0.0,1.485850237059541,1.485850237059541,0.012984483105291721,0.006492241552645861,23.301012931034162,0.10961396465080116,70.2126839434482,93.51369687448236,0.43991250912156393,0.3302985444707628,46.92876931934852,0.06473279243375117,49.09309522075038,108.33852337681653,0.13245102133571746,0.06771822890196628,2.276798499409448,0.0013978301231945237,90.56644679447209,115.0709804350852,0.05700068980218833,0.0556028596789938,6.259940725404172,0.0026453623254265083,141.83949983184314,148.0994405572473,0.06258472686122594,0.059939364535799435,49.31757624270418,0.07943139094905635,181.9539765959683,236.15886441360075,0.3724883201583035,0.29305692920924714,1096,590,173,130,202,0.9224452554744526,1.0,0.7572254335260116,0.7615384615384615,0.9455445544554455
6,0.0,0.0,1.4145907942149314,1.4145907942149314,0.012478198194084602,0.006239099097042301,18.707732010595958,0.08717866243370184,70.76884618230412,89.47657819290008,0.4169638736316851,0.32978521119798326,40.583514361382186,0.06271354904996206,51.618763778961046,97.06323846846631,0.14247982668979794,0.07976627763983589,0.0,0.0,102.08440816701423,117.2580006726506,0.06572943512861447,0.06572943512861447,0.11592524173422991,4.758375206984556e-05,94.18306294041771,94.29898818215194,0.03870683905394767,0.038659255301877825,59.88328011248953,0.09301936866518877,172.29910461400186,233.2676599720549,0.3606592491571238,0.267639880491935,1096,579,192,131,193,0.9142335766423357,0.998272884283247,0.7864583333333334,0.7251908396946565,0.9222797927461139
7,0.00030883868865627987,2.653909504197889e-06,1.462798594659537,1.4631074333481933,0.01257276003832169,0.006285053064408746,21.663397402469336,0.0998729202294367,70.89578138429499,92.55917878676433,0.4267177168812392,0.32684479665180255,36.290430700542785,0.05150086853210138,51.01310814611145,91.61129733572706,0.12389514232085146,0.07239427378875007,3.8374460056058726,0.002166300151633911,92.14626875991384,107.25109884113103,0.054184354788883234,0.052018054637249324,2.0241863259866255,0.0009681088217751549,144.73869395446977,146.7628802804564,0.07019237176171872,0.06922426293994356,90.09463538195506,0.13633271917635206,185.08383916370695,278.9776286897458,0.4164047008410967,0.2800719816647446,1096,588,181,133,193,0.9206204379562044,1.0,0.7790055248618785,0.7744360902255639,0.917098445595855
8,0.0,0.0,1.505578049787612,1.505578049787612,0.013639490495292603,0.006819745247646301,23.55672970696089,0.10748265741883019,69.53364088809991,93.0903705950608,0.4247448833572285,0.3172622259383983,49.525275123668386,0.08105436467024481,56.207879121841735,112.65799602182643,0.17304565437648842,0.09199128970624362,3.1057337739242477,0.001617294439108737,80.1844697173813,106.85668391091505,0.04337293301496266,0.041755638575853925,0.2566564800679016,0.00011243782145726848,123.91165275254548,124.16830923261338,0.05439649986804882,0.05428406204659156,98.72863917655951,0.18524791434634783,199.73473656912233,298.7219146004367,0.560017015597486,0.37476910125113816,1096,553,199,116,227,0.9142335766423357,0.9963833634719711,0.7788944723618091,0.75,0.920704845814978
9,0.0,0.0,1.5182606014674664,1.5182606014674664,0.0132712163239754,0.0066356081619877,22.030830387946306,0.09962487228928653,68.21235222130228,90.24318260924859,0.4080856410816041,0.3084607687923176,39.631892263914004,0.06258407688453735,49.09659512974979,97.87941081052362,0.14011418985285035,0.077530112968313,0.0,0.0,89.2171308957483,95.77604825867657,0.054077386807011525,0.054077386807011525,4.442379505593983,0.0016652036980797692,99.97118943875249,104.41356894434648,0.03913890312993078,0.03747369943185101,66.78328434238941,0.11025339482936355,164.80642601305362,228.4017703442819,0.38233447225101014,0.2720810774216466,1096,567,198,123,207,0.9151459854014599,1.0,0.7828282828282829,0.7073170731707317,0.9371980676328503
10,0.0,0.0,1.5359999056666127,1.5359999056666127,0.013903805980921422,0.006951902990460711,15.637731369441392,0.07297164755538398,65.5859659070862,81.2236972765276,0.3790208995654143,0.3060492520100303,38.7595410595663,0.05954201474415812,50.87814104164861,93.27561847361984,0.13770050014525165,0.07815848540109353,0.0,0.0,82.39979730764871,109.4625162573545,0.04695774031789091,0.04695774031789091,0.0,0.0,100.98012808852057,100.98012808852057,0.03252613647689125,0.03252613647689125,49.14743589691005,0.09538952426277333,167.89579431351746,220.592419012393,0.4212559637425547,0.3258664394797814,1096,565,186,108,236,0.9215328467153284,0.9982300884955753,0.8064516129032258,0.6851851851851852,0.940677966101695
