Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_orange_time,mean_N_queue_orange,mean_service_orange_time,mean_response_orange_time,mean_N_centre_orange,orange_rho,mean_queue_yellow_squadra_time,mean_N_queue_yellow_squadra,mean_service_yellow_squadra_time,mean_response_yellow_squadra_time,mean_N_centre_yellow_squadra,yellow_squadra_rho,mean_queue_yellow_modulo_time,mean_N_queue_yellow_modulo,mean_service_yellow_modulo_time,mean_response_yellow_modulo_time,mean_N_centre_yellow_modulo,yellow_modulo_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,orange_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,orange_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.5023925028130927,1.5023925028130927,0.013563265650395975,0.006781632825197987,17.618382440051263,0.08914062544073555,73.67171022090018,91.29009266095144,0.4618843973917186,0.37274377195098307,26.260130395474317,0.054708604990571494,49.30930432770817,83.25998789546885,0.15743632233996352,0.10272771734939203,0.0,0.0,134.2721967987201,178.63079351077772,0.03996196333295241,0.03996196333295241,0.0,0.0,89.19818670870161,89.19818670870161,0.05309415875517953,0.05309415875517953,0.0,0.0,122.91527043539716,125.84866487874092,0.10974577717446175,0.10974577717446175,91,51,21,9,9,0.9010989010989011,1.0,0.7142857142857143,0.8888888888888888,0.8888888888888888
2,0.0,0.0,1.3285802572258578,1.3285802572258578,0.011994127322177882,0.005997063661088941,12.201447484376002,0.0593125919379389,69.58247752741136,81.78392501178736,0.3975607465850774,0.33824815464713853,22.615110095759423,0.04262768768049891,60.69327345797078,88.7515443699514,0.15702969122230892,0.11440200354181002,48.148753279107495,0.009553324063314978,59.65485022086107,94.55195687538968,0.021389603869041384,0.011836279805726404,0.0,0.0,133.45195561723042,133.45195561723042,0.05295712524493271,0.05295712524493271,29.161248991149584,0.049180677862057834,130.43401354797356,161.0211239162293,0.26915867690129897,0.21997799903924115,91,49,19,6,17,0.9560439560439561,1.0,0.8947368421052632,0.8333333333333334,0.9411764705882353
3,0.0,0.0,1.6913339066988684,1.6913339066988684,0.013423284973800543,0.006711642486900271,14.373516795888852,0.058463709189627275,71.88705412808362,86.26057092397248,0.35086144919472934,0.29239774000510205,18.683293017078736,0.02594901807927602,36.209099812270274,71.22618782945368,0.07623943448520695,0.05029041640593093,0.0,0.0,62.26927288251967,55.41480418008219,0.04942005784326958,0.04942005784326958,13.484973945846681,0.008026770205861119,123.83842806552586,137.32340201137254,0.0817401202448646,0.07371335003900349,60.0650033757549,0.05958829699975684,225.8681426139858,310.8435739574547,0.28366383530728245,0.2240755383075256,80,41,14,14,10,0.8625,1.0,0.5714285714285714,0.7857142857142857,0.9
4,0.0,0.0,1.7023343743970951,1.7023343743970951,0.012666178380930768,0.006333089190465384,14.976161313177364,0.0638864024272447,56.06868556508161,71.04484687825898,0.3030682952147952,0.2391818927875505,17.453465182528248,0.013851956494070039,52.63928539666789,82.97953695997948,0.05562916712634614,0.0417772106322761,0.0,0.0,127.96556181240153,166.9228204193536,0.03808498863464332,0.03808498863464332,0.0,0.0,86.10630454509676,86.10630454509676,0.02562687635270737,0.02562687635270737,48.44949978417068,0.08171046590584342,167.0007205755629,226.60743244281625,0.3633585065590745,0.28164804065323107,75,43,8,6,17,0.92,1.0,0.75,0.6666666666666666,0.9411764705882353
5,0.0,0.0,1.4750509197282307,1.4750509197282307,0.014487107247330837,0.007243553623665419,17.20465357198694,0.08704735438207677,63.64580540613055,80.85045897811749,0.40906482221071344,0.3220174678286367,28.5916010394289,0.05105643042755161,54.02285038324215,104.54218444222312,0.1475258061119126,0.09646937568436098,0.0,0.0,108.17192044079171,176.21513782159988,0.08585073050856484,0.08585073050856484,18.335690175874696,0.009095084412636258,145.28127803979459,163.6169682156693,0.08115921042443913,0.07206412601180287,46.282708279666025,0.0734646163169302,106.11388028732001,153.48227066133802,0.2418993469317239,0.16843473061479367,99,51,18,13,16,0.8686868686868687,1.0,0.6111111111111112,0.6923076923076923,0.9375
6,0.0,0.0,1.470750448251176,1.470750448251176,0.013569423778507873,0.006784711889253937,14.231690316289704,0.057886835611892645,69.34918180499247,83.58087212128216,0.3399618806520406,0.2820750450401479,27.63750201743236,0.05209449785031894,48.009315263094855,83.87218054165756,0.14258824685813662,0.09049374900781769,0.0,0.0,82.63410830787913,101.75918092213814,0.057384797436027174,0.057384797436027174,0.0,0.0,102.31885897882172,102.31885897882172,0.08120544363398549,0.08120544363398549,14.402816027152767,0.024290463537856848,212.32619311356805,218.204438202991,0.38238027335240615,0.3580898098145493,93,41,19,15,17,0.8709677419354839,1.0,0.7894736842105263,0.8,0.7647058823529411
7,0.0,0.0,1.3587403474569244,1.3587403474569244,0.011996814575760543,0.005998407287880272,22.715965198948716,0.11042483082822294,73.6723870446899,96.38835224363864,0.46855449007324323,0.3581296592450204,69.23000759590592,0.12362501356411772,60.745462197317075,146.32327878380954,0.23209905320218394,0.1084740396380662,0.0,0.0,62.8238932284635,88.1365988881907,0.031162645450626737,0.031162645450626737,0.0,0.0,160.18252138555528,160.18252138555528,0.04767336945998669,0.04767336945998669,23.73514303179564,0.030610799544974535,132.868937002362,156.60408003415765,0.20196954766310013,0.1713587481181256,89,49,18,8,13,0.9325842696629213,1.0,0.8333333333333334,0.75,1.0
8,0.0,0.0,1.2618257443619414,1.2618257443619414,0.011141120163513173,0.005570560081756586,10.949119545729861,0.04996622014916405,63.76766586506083,74.71678541079068,0.3409694572317829,0.2910032370826188,11.94999280883232,0.018968242553702094,52.124738042497526,75.0352847795216,0.10170592198623785,0.08273767943253575,0.0,0.0,68.35913290656538,70.887455738748,0.04747162007400373,0.04747162007400373,0.0,0.0,89.08271839078559,89.08271839078559,0.017675142537854283,0.017675142537854283,14.089837910122583,0.025160424839504612,211.29763161439965,225.38746952452226,0.4024776241509326,0.377317199311428,89,46,16,9,18,0.898876404494382,1.0,0.75,0.4444444444444444,1.0
9,0.0,0.0,1.3942298027609743,1.3942298027609743,0.01148026524098818,0.00574013262049409,32.14570737860034,0.1435076222258944,73.80400431925328,105.94971169785363,0.472989784365418,0.3294821621395236,34.447298709990264,0.044426079685503314,55.87140350042575,85.63048421168106,0.11648245324756032,0.07205637356205702,0.0,0.0,162.4936728810695,199.8457193370355,0.09672242433396994,0.09672242433396994,0.0,0.0,105.1485963244976,105.1485963244976,0.02086281673105111,0.02086281673105111,35.40956651260524,0.056205661131119425,126.87374294160553,162.28330945421078,0.2575925546892235,0.20138689355810402,83,45,13,8,16,0.9156626506024096,0.9777777777777777,0.7692307692307693,0.75,1.0
10,0.0,0.0,1.4332035431177619,1.4332035431177619,0.013365191771137859,0.006682595885568929,6.087022413197019,0.024758722117170416,63.90866359126291,69.99568600445993,0.28470467521655324,0.25994595309938284,19.795925025108286,0.027494340312650398,69.16630319518833,98.57887738659669,0.12355865030596752,0.09606430999331714,0.701881466256782,0.0006963109784293472,108.4724324110829,86.73661672590245,0.10830785106878937,0.10761154009036002,0.0,0.0,102.45048639748977,102.45048639748977,0.08130990983927759,0.08130990983927759,63.72051372671622,0.12642959072761153,165.87719257446656,212.5690810970458,0.45555100456583886,0.3291214138382273,94,41,14,18,21,0.8723404255319149,1.0,0.7857142857142857,0.7222222222222222,0.8095238095238095
