Simulation,mean_queue_hub_time,mean_N_queue_hub,mean_service_hub_time,mean_response_hub_time,mean_N_centre_hub,hub_rho,mean_queue_red_time,mean_N_queue_red,mean_service_red_time,mean_response_red_time,mean_N_centre_red,red_rho,mean_queue_orange_time,mean_N_queue_orange,mean_service_orange_time,mean_response_orange_time,mean_N_centre_orange,orange_rho,mean_queue_yellow_squadra_time,mean_N_queue_yellow_squadra,mean_service_yellow_squadra_time,mean_response_yellow_squadra_time,mean_N_centre_yellow_squadra,yellow_squadra_rho,mean_queue_yellow_modulo_time,mean_N_queue_yellow_modulo,mean_service_yellow_modulo_time,mean_response_yellow_modulo_time,mean_N_centre_yellow_modulo,yellow_modulo_rho,mean_queue_green_modulo_time,mean_N_queue_green_modulo,mean_service_green_modulo_time,mean_response_green_modulo_time,mean_N_centre_green_modulo,green_modulo_rho,job_arrived,red_job_arrived,orange_job_arrived,yellow_job_arrived,green_job_arrived,job_completed_percentage,red_job_completed_percentage,orange_job_completed_percentage,yellow_job_completed_percentage,green_job_completed_percentage
1,0.0,0.0,1.5939507530011006,1.5939507530011006,0.013788243930550411,0.006894121965275206,5.673711185250636,0.007164909545671429,76.39457330814922,82.06828449339986,0.10363795684423154,0.0964730472985601,10.71962440587552,0.005753233308441264,58.31687351393546,70.6923142740001,0.0370519585660756,0.03129872525763434,12.23950238549598,0.038351095375765365,110.73607410040954,126.44430332569365,0.38533004971587126,0.3469789543401059,15.396049554705929,0.02879924821245875,126.59378313461912,141.98983268932506,0.26560062831283004,0.23680138010037127,114.49730986155144,0.2105594359799376,182.8366863078684,290.4551623163677,0.5467943186333099,0.33623488265337226,1096,160,68,634,233,0.8768248175182481,1.0,0.8823529411764706,0.8832807570977917,0.776824034334764
2,0.0005308933919665309,4.603154361480958e-06,1.4552660236243573,1.4557969170163239,0.012622605648134892,0.006309001246886705,5.615191385794223,0.008440260073811073,74.67573144822495,80.29092283401917,0.12068622843379116,0.11224596835998009,4.827231995192461,0.0023677046426006506,52.4516536375241,58.31063446964719,0.02809466865703594,0.025726964014435288,7.197583651418048,0.02340271305771716,109.00145809721072,124.18641002291756,0.3778174681011303,0.35441475504341313,10.829126123669266,0.018847500239929663,120.68390216985014,131.51302829351943,0.22889121467505089,0.2100437144351212,78.10074935450126,0.13098716015833875,173.86122900593995,239.57892765331258,0.422579607572086,0.2915924474137473,1096,190,62,631,212,0.8695255474452555,0.9947368421052631,0.967741935483871,0.8637083993660856,0.75
3,0.0,0.0,1.5593323559881929,1.5593323559881929,0.013481412231666273,0.0067407061158331364,5.640442619042618,0.008453818712058477,69.30263228200653,74.94307490104914,0.11232366176348511,0.10386984305142664,9.442586575880837,0.0032774026147860662,53.62727203758968,66.64986826833942,0.021890751847800087,0.018613349233014023,10.825202871851971,0.03646280400820023,112.53263079627823,126.19637837303782,0.4155093040900843,0.3790465000818841,14.263950038136866,0.02857983186846069,120.43428753108081,134.69823756921767,0.26988688073174516,0.24130704886328447,87.89142452690884,0.12479728939746822,203.22008524733084,278.7501898173256,0.41335007968959386,0.2885527902921256,1096,190,44,681,180,0.8786496350364964,1.0,0.9090909090909091,0.8883994126284875,0.7111111111111111
4,0.0,0.0,1.435230959884972,1.435230959884972,0.01244574037449232,0.00622287018724616,6.159411901769037,0.009941634767619775,69.98431253871864,76.14372444048767,0.12290022331778085,0.11295858855016108,16.41738684098735,0.00909264970918816,58.64456689072749,70.03741808493515,0.04157251445557857,0.03247986474639041,5.684468506928386,0.017765414678724795,110.93746233605683,125.81204561366397,0.364473294123098,0.3467078794443732,11.486005628851506,0.020901875165349068,107.98091282263239,119.46691845148389,0.21740217587822466,0.1965003007128756,107.79182742552669,0.16715920419019417,212.6350292257112,333.0625155596789,0.4969050032665279,0.3297457990763338,1096,204,70,625,196,0.8822992700729927,1.0,0.9142857142857143,0.8752,0.7755102040816326
5,0.0,0.0,1.4946422295133381,1.4946422295133381,0.013238210870870175,0.006619105435435087,9.367703279959047,0.01317236833558977,73.12500865718883,82.49271193714787,0.11599688356510002,0.10282451522951024,10.974015347505416,0.006562642925494646,56.44776105910611,68.47262533112963,0.04031933890631116,0.033756695980816515,7.945301850468827,0.02510548700916192,110.65679573594366,125.83558899036082,0.3747577469368689,0.349652259927707,12.00177093633847,0.023471572769217904,114.6724254309642,126.67419636730267,0.24773365812332587,0.22426208535410797,123.78037058140416,0.21406567953110137,195.84681810469618,340.14898983566576,0.5527630190580857,0.3386973395269844,1096,174,74,633,214,0.8841240875912408,1.0,0.9324324324324325,0.8925750394944708,0.7523364485981309
6,0.0,0.0,1.4528651983178076,1.4528651983178076,0.012668635867702439,0.006334317933851219,4.812362680422779,0.007389407850947264,69.65294034305283,74.46530302347561,0.11434185894245535,0.10695245109150808,6.610639763351409,0.0028400842922157716,65.61028728177881,71.85249722401376,0.03102778669127611,0.028187702399060342,6.4121429916133525,0.020610026119801696,113.34576560258488,125.94822323956882,0.38492803847442353,0.36431801235462186,8.1792897181565,0.014836942617439753,117.72047045802124,125.89976017617774,0.22837771758308495,0.2135407749656452,60.22183783976167,0.10349079775622957,155.15721250387983,212.11716452146953,0.3701273581080534,0.26663656035182387,1096,193,54,632,216,0.8731751824817519,1.0,0.8888888888888888,0.870253164556962,0.7685185185185185
7,0.0,0.0,1.5309975131478788,1.5309975131478788,0.013131533404576545,0.0065657667022882725,4.1772651361144115,0.005753539679071592,71.4857194970796,75.66298463319401,0.1042141138134696,0.098460574134398,4.986876720593731,0.002770877871546739,55.98799259552082,61.81821435998193,0.03387970579075406,0.031108827919207323,5.0541208814035326,0.016058392244983812,111.6675669828001,122.26892146545984,0.3708582938957006,0.3547999016507168,8.422875061872869,0.014765181180804806,108.80505980341692,117.22793486528978,0.20549891634658962,0.19073373516578482,81.30262320810168,0.1387047887367973,191.50703032588245,270.5677941878125,0.4654217030849681,0.3267169143481708,1096,176,71,630,218,0.8740875912408759,1.0,0.9154929577464789,0.8714285714285714,0.7706422018348624
8,0.00010790274330639164,9.411819439732943e-07,1.4812875430770456,1.481395445820352,0.012921475420984912,0.0064602671195204695,5.339706060536728,0.007734269218657052,74.97303253492909,80.31273859546582,0.11632856470802153,0.10859429548936447,5.876574864153261,0.002759350259091984,59.32615857753584,67.20109480986987,0.0306159937676135,0.02785664350852152,15.652529062384188,0.050451035966702425,126.77387476440673,141.48601871754536,0.459067004024397,0.40861596805769457,22.376289613089188,0.04184913474735074,122.95797452912336,145.33426414221256,0.27181062225511854,0.2299614875077678,92.84580094081123,0.158127202197728,191.79324598669885,287.34103159467094,0.48477341646897004,0.3266462142712421,1096,182,59,640,214,0.8640510948905109,0.9945054945054945,0.9322033898305084,0.8765625,0.7009345794392523
9,0.0,0.0,1.502670489027813,1.502670489027813,0.013617437277307076,0.006808718638653538,5.502836993521599,0.009463919885461372,72.36368484377034,77.86652183729194,0.13391683695069043,0.12445291706522904,10.996215006478293,0.0062735503183249134,53.95024959375888,68.01211985039184,0.03705319634318301,0.030779646024858102,8.941456141141012,0.028389683250098087,111.78902484751478,123.75531271118825,0.38332683846979604,0.35493715521969793,14.28234449369394,0.0268068900701463,115.95667413586717,130.23901862956112,0.24444887579821997,0.21764198572807367,107.36708550030706,0.18376490811281207,195.75751309634404,266.37768593598787,0.5188150888913468,0.33505018077853466,1096,208,69,611,207,0.8594890510948905,1.0,0.8840579710144928,0.8592471358428805,0.714975845410628
10,0.0,0.0,1.513327533697741,1.513327533697741,0.012551762470132281,0.006275881235066141,5.0052778292634095,0.007083224709680043,68.46383944020748,73.46911726947089,0.10396990628551787,0.09688668157583782,6.2236174084069775,0.0031084797791847414,54.05189379043498,64.2110844540182,0.030105515080108763,0.02699703530092402,5.394594387817599,0.016533889987033,114.46919401584321,122.35359309775889,0.3673704728145242,0.3508365828274912,7.6195813195604005,0.012974028591098329,120.45601251639462,128.07559383595503,0.2180771287241074,0.20510310013300906,91.63846663949475,0.14701948554732244,195.75123586517304,286.26542250014506,0.46107151028675547,0.31405202473943306,1096,187,66,630,212,0.8722627737226277,1.0,0.8787878787878788,0.8809523809523809,0.7358490566037735
